Instances,feature_ nvarsOrig,feature_ nclausesOrig,feature_ nvars,feature_ nclauses,feature_ reducedVars,feature_ reducedClauses,feature_ Pre.featuretime,feature_ vars.clauses.ratio,feature_ POSNEG.RATIO.CLAUSE.mean,feature_ POSNEG.RATIO.CLAUSE.coeff.variation,feature_ POSNEG.RATIO.CLAUSE.min,feature_ POSNEG.RATIO.CLAUSE.max,feature_ POSNEG.RATIO.CLAUSE.entropy,feature_ VCG.CLAUSE.mean,feature_ VCG.CLAUSE.coeff.variation,feature_ VCG.CLAUSE.min,feature_ VCG.CLAUSE.max,feature_ VCG.CLAUSE.entropy,feature_ UNARY,feature_ BINARY.,feature_ TRINARY.,feature_ Basic.featuretime,feature_ VCG.VAR.mean,feature_ VCG.VAR.coeff.variation,feature_ VCG.VAR.min,feature_ VCG.VAR.max,feature_ VCG.VAR.entropy,feature_ POSNEG.RATIO.VAR.mean,feature_ POSNEG.RATIO.VAR.stdev,feature_ POSNEG.RATIO.VAR.min,feature_ POSNEG.RATIO.VAR.max,feature_ POSNEG.RATIO.VAR.entropy,feature_ HORNY.VAR.mean,feature_ HORNY.VAR.coeff.variation,feature_ HORNY.VAR.min,feature_ HORNY.VAR.max,feature_ HORNY.VAR.entropy,feature_ horn.clauses.fraction,feature_ VG.mean,feature_ VG.coeff.variation,feature_ VG.min,feature_ VG.max,feature_ KLB.featuretime,feature_ CG.mean,feature_ CG.coeff.variation,feature_ CG.min,feature_ CG.max,feature_ CG.entropy,feature_ cluster.coeff.mean,feature_ cluster.coeff.coeff.variation,feature_ cluster.coeff.min,feature_ cluster.coeff.max,feature_ cluster.coeff.entropy,feature_ CG.featuretime,algo_UWrMaxSAT,algo_Open.WBO.ms,algo_maxino2018,algo_Open.WBO.g,algo_Open.WBO.ms.pre,algo_MaxHS,algo_QMaxSAT2018
pseudoBoolean/normalized-par32-4.opb.msat.wcnf,6352.0,17749.0,0.0,0.0,-512.0,-512.0,0.37,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
pseudoBoolean/normalized-par32-5.opb.msat.wcnf,6352.0,17761.0,0.0,0.0,-512.0,-512.0,0.53,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
pseudoBoolean/normalized-ssa7552-038.opb.msat.wcnf,3002.0,7898.0,0.0,0.0,-512.0,-512.0,0.17,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.739101,12.5513,24.2,3.60257,NaN,3.23101,3.83907
pseudoBoolean/normalized-ssa7552-158.opb.msat.wcnf,2726.0,6798.0,0.0,0.0,-512.0,-512.0,0.16,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511835,1.87897,0.371255,1.90765,NaN,2.15854,1.80054
pseudoBoolean/normalized-ssa7552-159.opb.msat.wcnf,2726.0,6877.0,0.0,0.0,-512.0,-512.0,0.13,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54679,1.98955,0.888556,2.0119,NaN,2.3911,1.99405
pseudoBoolean/normalized-ssa7552-160.opb.msat.wcnf,2782.0,7227.0,0.0,0.0,-512.0,-512.0,0.17,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586629,2.02508,0.509401,2.05031,NaN,2.60645,2.9035
railway-transport/d4.wcnf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
railway-transport/dp43.wcnf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.2146,41.9761,14.839,3.48616,74.7544,53.3322,18.0699
railway-transport/p15.wcnf,31189.0,413459.0,0.0,0.0,-512.0,-512.0,338.66,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8989,NaN,4.28533,55.3412,86.8838,62.2325,13.8831
railway-transport/pesp_18Min.wcnf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
railway-transport/pesp_5min.wcnf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2280.59
railway-transport/we.wcnf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ramsey/ram_k3_n10.ra0.wcnf,45.0,330.0,45.0,302.0,0.0,0.092715,0.0,0.149007,0.827815,0.168896,0.714286,1.0,0.671923,0.128477,0.260987,0.066667,0.155556,0.769246,0.0,0.0,0.02649,0.01,0.128477,1.025294,0.096026,1.0,0.747481,0.519387,0.085287,0.448276,1.0,0.747481,0.093745,0.824573,0.069536,0.602649,0.747481,0.602649,0.137454,0.08072,0.122517,0.145695,0.0,0.159642,0.228572,0.13245,0.221854,1.026307,0.042478,0.19396,0.029412,0.04878,0.916473,0.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ramsey/ram_k3_n11.ra0.wcnf,55.0,495.0,55.0,459.0,0.0,0.078431,0.02,0.119826,0.816993,0.167809,0.714286,1.0,0.653117,0.107308,0.249413,0.054545,0.127273,0.729214,0.0,0.0,0.019608,0.0,0.107308,1.134009,0.08061,1.0,0.715817,0.573018,0.068433,0.513514,1.0,0.715817,0.081521,0.937221,0.061002,0.640523,0.715817,0.640523,0.111943,0.073056,0.100218,0.117647,0.0,0.128384,0.305433,0.100218,0.1939,0.963786,0.036033,0.246814,0.022222,0.042553,0.729214,0.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ramsey/ram_k3_n12.ra0.wcnf,66.0,715.0,66.0,670.0,0.0,0.067164,0.0,0.098507,0.808102,0.166038,0.714286,1.0,0.63301,0.090909,0.239194,0.045455,0.106061,0.693726,0.0,0.0,0.014925,0.0,0.090909,1.241805,0.068657,1.0,0.686405,0.615722,0.056056,0.565217,1.0,0.686405,0.071235,1.048251,0.053731,0.671642,0.686405,0.671642,0.092944,0.066419,0.083582,0.097015,0.0,0.104255,0.374771,0.077612,0.170149,0.907772,0.031529,0.284397,0.017391,0.037736,0.693726,0.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ramsey/ram_k3_n13.ra0.wcnf,78.0,1001.0,78.0,946.0,0.0,0.05814,0.0,0.082452,0.800664,0.163887,0.714286,1.0,0.612822,0.077967,0.230122,0.038462,0.089744,0.662108,0.0,0.0,0.011628,0.0,0.077967,1.348811,0.059197,1.0,0.659193,0.650535,0.046714,0.607143,1.0,0.659193,0.062612,1.157896,0.047569,0.697674,0.659193,0.697674,0.078414,0.060663,0.070825,0.081395,0.01,0.08555,0.437645,0.061311,0.150106,0.857751,0.028176,0.31016,0.013986,0.033898,0.662108,1.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ramsey/ram_k3_n14.ra0.wcnf,91.0,1365.0,91.0,1299.0,0.0,0.050808,0.0,0.070054,0.794347,0.161536,0.714286,1.0,0.593157,0.067584,0.222011,0.032967,0.076923,0.633763,0.0,0.0,0.009238,0.0,0.067584,1.455138,0.051578,1.0,0.634041,0.679468,0.039498,0.641791,1.0,0.634041,0.055368,1.266388,0.04234,0.719784,0.634041,0.719784,0.067051,0.055652,0.060816,0.069284,0.01,0.070926,0.495228,0.049269,0.133179,0.813031,0.025563,0.327424,0.011494,0.030769,0.593157,2.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ramsey/ram_k3_n15.ra0.wcnf,105.0,1820.0,105.0,1742.0,0.0,0.044776,0.02,0.060276,0.788913,0.159093,0.714286,1.0,0.574302,0.059133,0.214711,0.028571,0.066667,0.60819,0.0,0.0,0.007463,0.0,0.059133,1.560886,0.04535,1.0,0.610781,0.703902,0.033816,0.670886,1.0,0.610781,0.049254,1.373924,0.037887,0.738806,0.610781,0.738806,0.057996,0.051268,0.052813,0.059701,0.01,0.059376,0.548472,0.040184,0.118829,0.772924,0.023455,0.33868,0.009615,0.028169,0.746615,3.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ramsey/ram_k3_n16.ra0.wcnf,120.0,2380.0,120.0,2289.0,0.0,0.039755,0.02,0.052425,0.784185,0.156624,0.714286,1.0,0.556379,0.052166,0.208097,0.025,0.058333,0.58498,0.0,0.0,0.006116,0.0,0.052166,1.666138,0.040192,1.0,0.589242,0.724819,0.029264,0.695652,1.0,0.589242,0.044062,1.480666,0.034076,0.755352,0.589242,0.755352,0.050663,0.047413,0.046308,0.051988,0.0,0.050159,0.598111,0.033202,0.106597,0.736809,0.021709,0.345689,0.008163,0.025974,0.58498,6.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ramsey/ram_k3_n17.ra0.wcnf,136.0,3060.0,136.0,2955.0,0.0,0.035533,0.02,0.046024,0.780034,0.154172,0.714286,1.0,0.539419,0.046357,0.202069,0.022059,0.051471,0.5638,0.0,0.0,0.005076,0.0,0.046357,1.770963,0.035871,1.0,0.56926,0.742933,0.025564,0.716981,1.0,0.56926,0.039626,1.586745,0.030795,0.769882,0.56926,0.769882,0.04464,0.044007,0.040948,0.045685,0.01,0.042728,0.644713,0.02775,0.096108,0.704149,0.020232,0.349679,0.007018,0.024096,0.5638,10.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ramsey/ram_k3_n18.ra0.wcnf,153.0,3876.0,153.0,3756.0,0.0,0.031949,0.03,0.040735,0.776358,0.151762,0.714286,1.0,0.523408,0.041464,0.196547,0.019608,0.045752,0.544375,0.0,0.0,0.00426,0.01,0.041464,1.87542,0.032215,1.0,0.550683,0.758776,0.022517,0.735537,1.0,0.550683,0.035812,1.692266,0.027955,0.782748,0.550683,0.782748,0.039633,0.040981,0.036475,0.040469,0.0,0.036678,0.688724,0.023429,0.087061,0.674485,0.018962,0.351513,0.006098,0.022472,0.523408,16.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ramsey/ram_k3_n19.ra0.wcnf,171.0,4845.0,171.0,4709.0,0.0,0.028881,0.04,0.036313,0.773079,0.149409,0.714286,1.0,0.508306,0.037304,0.191462,0.017544,0.040936,0.52648,0.0,0.0,0.00361,0.0,0.037304,1.979557,0.029093,1.0,0.533375,0.772754,0.019979,0.751825,1.0,0.533375,0.032512,1.797314,0.025483,0.794224,0.533375,0.794224,0.035426,0.038281,0.032703,0.036101,0.01,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ramsey/ram_k3_n20.ra0.wcnf,190.0,5985.0,190.0,5832.0,0.0,0.026235,0.05,0.032579,0.770135,0.147122,0.714286,1.0,0.494063,0.033739,0.18676,0.015789,0.036842,0.509928,0.0,0.0,0.003086,0.0,0.033739,2.083417,0.026406,1.0,0.517215,0.785181,0.017844,0.766234,1.0,0.517215,0.02964,1.901959,0.02332,0.804527,0.517215,0.804527,0.031855,0.03586,0.029492,0.032407,0.01,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ramsey/ram_k3_n9.ra0.wcnf,36.0,210.0,36.0,189.0,0.0,0.111111,0.0,0.190476,0.84127,0.16876,0.714286,1.0,0.686962,0.156379,0.274114,0.083333,0.194444,0.814444,0.0,0.0,0.037037,0.0,0.156379,0.915531,0.116402,1.0,0.781247,0.450056,0.109002,0.363636,1.0,0.781247,0.108025,0.710192,0.079365,0.555556,0.781247,0.555556,0.17284,0.08954,0.153439,0.185185,0.0,0.199882,0.146469,0.15873,0.253968,1.095152,0.052534,0.128647,0.040816,0.064516,0.814444,0.06,1.16982,0.810183,1.17328,1.67675,0.966002,1.1925,NaN
ramsey/ram_k4_n18.ra0.wcnf,153.0,6120.0,153.0,6000.0,0.0,0.02,0.06,0.0255,0.86,0.16608,0.714286,1.0,0.692947,0.045621,0.020057,0.039216,0.045752,0.098039,0.0,0.0,0.0,0.0,0.045621,1.696945,0.0375,1.0,0.550683,0.023761,0.083154,0.004184,1.0,0.550683,0.022418,1.692266,0.0175,0.49,0.550683,0.49,0.025333,0.0,0.025333,0.025333,0.01,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ramsey/ram_k4_n19.ra0.wcnf,171.0,7752.0,171.0,7616.0,0.0,0.017857,0.09,0.022453,0.859694,0.166146,0.714286,1.0,0.692988,0.040831,0.018967,0.035088,0.040936,0.089578,0.0,0.0,0.0,0.0,0.040831,1.801784,0.033613,1.0,0.533375,0.02121,0.078649,0.00369,1.0,0.533375,0.020102,1.797314,0.015756,0.491071,0.533375,0.491071,0.022321,0.0,0.022321,0.022321,0.01,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ramsey/ram_k4_n20.ra0.wcnf,190.0,9690.0,190.0,9537.0,0.0,0.016043,0.1,0.019922,0.859435,0.166201,0.714286,1.0,0.693018,0.036758,0.01799,0.031579,0.036842,0.08221,0.0,0.0,0.0,0.01,0.036758,1.906232,0.030303,1.0,0.517215,0.019049,0.074596,0.003279,1.0,0.517215,0.018126,1.901959,0.01426,0.491979,0.517215,0.491979,0.019818,0.0,0.019818,0.019818,0.01,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN
reversi/rev66-10.wcnf,8722.0,52464.0,0.0,0.0,-512.0,-512.0,6.77,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.408,111.527,255.737,127.697,124.238,NaN,95.8994
reversi/rev66-12.wcnf,10452.0,62928.0,0.0,0.0,-512.0,-512.0,9.96,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444.59,934.809,NaN,NaN,1014.95,NaN,3310.61
reversi/rev66-14.wcnf,12182.0,73392.0,0.0,0.0,-512.0,-512.0,13.32,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN
reversi/rev66-16.wcnf,13912.0,83856.0,0.0,0.0,-512.0,-512.0,17.68,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
reversi/rev66-18.wcnf,15642.0,94320.0,0.0,0.0,-512.0,-512.0,22.04,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
reversi/rev66-20.wcnf,17372.0,104784.0,0.0,0.0,-512.0,-512.0,27.71,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
reversi/rev66-22.wcnf,19102.0,115248.0,0.0,0.0,-512.0,-512.0,33.37,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
reversi/rev66-24.wcnf,20832.0,125712.0,0.0,0.0,-512.0,-512.0,39.17,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
reversi/rev66-26.wcnf,22562.0,136176.0,0.0,0.0,-512.0,-512.0,44.84,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
reversi/rev66-28.wcnf,24292.0,146640.0,0.0,0.0,-512.0,-512.0,53.91,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
reversi/rev66-30.wcnf,26022.0,157104.0,0.0,0.0,-512.0,-512.0,61.06,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
reversi/rev66-32.wcnf,27752.0,167568.0,0.0,0.0,-512.0,-512.0,68.07,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
reversi/rev66-6.wcnf,5262.0,31536.0,0.0,0.0,-512.0,-512.0,2.72,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64501,10.0468,2.55022,1.09299,9.80925,43.9106,0.552593
reversi/rev66-8.wcnf,6992.0,42000.0,0.0,0.0,-512.0,-512.0,4.56,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.459,NaN,59.6985,40.7324,49.6236,NaN,21.5623
rna-alignment/k50-23-49.rna.pre.wcnf,1759.0,116638.0,0.0,0.0,-512.0,-512.0,12.12,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709053,43.5841,62.1341,44.6359,53.513,76.0758,2.61462
rna-alignment/k50-40-60.rna.pre.wcnf,1841.0,109530.0,0.0,0.0,-512.0,-512.0,14.47,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644273,115.135,27.9941,186.793,48.5357,67.4424,1.71142
scheduling/cnf_10.wcnf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
scheduling/cnf_10_center.wcnf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.2078,2212.12,188.389,NaN,707.496,NaN,1995.84
scheduling/cnf_12.wcnf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
