Instances,feature_ f_1,feature_ f_2,feature_ f_3,feature_ f_4,feature_ f_5,feature_ f_6,feature_ f_7,feature_ f_8,feature_ f_9,feature_ f_10,feature_ f_11,feature_ f_12,feature_ f_13,feature_ f_14,feature_ f_15,feature_ f_16,feature_ f_17,feature_ f_18,feature_ f_19,feature_ f_20,feature_ f_21,feature_ f_22,feature_ f_23,feature_ f_24,feature_ f_25,feature_ f_26,feature_ f_27,feature_ f_28,feature_ f_29,feature_ f_30,feature_ f_31,feature_ f_32,feature_ f_33,feature_ f_34,feature_ f_35,feature_ f_36,feature_ f_37,algo_ahms-1.68,algo_maxino-kdyn,algo_QMSAT15UC,algo_WPM3-2015-co,algo_LMHS-C,algo_CCEHC2akms,algo_CCLS2akms,algo_Open-WBO,algo_WMaxSatz+,algo_ratselfax-cnf,algo_ILP-2015,algo_QMSAT14,algo_optiriss-sel,algo_msUZK-pp,algo_msUZK-nopp,algo_ahms-ls-1.68,algo_toysat,algo_Open-WBO-R,algo_ahms-1.55,algo_LMHS-I,algo_Open-WBO-L,algo_maxino-k16,algo_WMaxSatz09,algo_mscg2015b,algo_mscg2015a,algo_MaxHS,algo_ahms-ls-1.55,algo_toysat_ls,algo_optiriss-def
pms_industrial/pbo/mqc/nlogencdr/10tree230p.wcnf,4668.0,16898.0,0.01243,1.0,0.0,1.0,1.0,0.27625,0.00054,1.14174,0.00024,0.00408,0.00385,0.00054,0.31815,0.00021,0.00086,0.00064,0.43752,0.21439,0.25,0.66667,0.41667,0.41082,0.66532,0.0,1.0,1.0,0.01243,0.66771,0.8214,0.00033,0.0,0.00012,0.00201,0.00189,0.74098,NaN,19.347,61.586,19.104,10.92,NaN,NaN,359.543,1148.728,NaN,NaN,46.243,NaN,279.072,224.448,NaN,1642.123,71.641,NaN,23.525,54.214,25.532,1103.682,11.62,24.472,59.995,NaN,1135.684,223.65
pms_industrial/pbo/mqc/nlogencdr/10tree310p.wcnf,4544.0,16526.0,0.01271,1.0,0.0,1.0,1.0,0.27496,0.00055,1.14424,0.00024,0.00418,0.00393,0.00055,0.31908,0.00022,0.00088,0.00066,0.43841,0.2113,0.25,0.66667,0.41667,0.41272,0.66029,0.0,1.0,1.0,0.01271,0.65648,0.8155,0.00034,0.0,0.00012,0.00206,0.00194,0.73702,NaN,0.724,2.579,0.831,1.21,NaN,NaN,4.724,227.886,44.675,NaN,2.785,821.572,8.574,20.114,NaN,265.904,1.301,NaN,0.988,3.102,0.754,229.585,0.982,0.32,7.832,NaN,142.243,3.207
pms_industrial/pbo/mqc/nlogencdr/10tree320p.wcnf,4568.0,16598.0,0.01265,1.0,0.0,1.0,1.0,0.27521,0.00055,1.14332,0.00024,0.00416,0.00392,0.00055,0.31896,0.00022,0.00088,0.00066,0.43813,0.21139,0.25,0.66667,0.41667,0.41234,0.66131,0.0,1.0,1.0,0.01265,0.65869,0.81666,0.00034,0.0,0.00012,0.00205,0.00193,0.7378,NaN,3.557,14.035,4.004,4.556,NaN,NaN,56.428,397.028,315.661,NaN,17.801,NaN,66.251,47.038,NaN,499.047,13.183,NaN,3.178,14.583,5.045,403.706,2.695,2.305,42.496,NaN,465.067,59.41
pms_industrial/pbo/mqc/nlogencdr/10tree330p.wcnf,4596.0,16682.0,0.01259,1.0,0.0,1.0,1.0,0.27551,0.00055,1.14245,0.00024,0.00414,0.0039,0.00055,0.31871,0.00022,0.00087,0.00065,0.43783,0.21154,0.25,0.66667,0.41667,0.41191,0.66245,0.0,1.0,1.0,0.01259,0.66125,0.81801,0.00034,0.0,0.00012,0.00204,0.00192,0.7387,NaN,21.789,54.138,11.511,11.11,NaN,NaN,339.986,887.199,1477.828,NaN,51.323,NaN,344.747,224.505,NaN,1305.791,24.909,NaN,27.237,68.014,20.889,887.097,8.917,18.522,60.556,NaN,987.616,255.343
pms_industrial/pbo/mqc/nlogencdr/10tree405posib.wcnf,4606.0,16439.0,0.01277,1.0,0.0,1.0,1.0,0.28019,0.00054,1.148,6e-05,0.0042,0.00414,0.00054,0.31943,0.00022,0.00087,0.00065,0.43617,0.23268,0.0,1.0,1.0,0.41275,0.66193,0.0,1.0,1.0,0.01734,0.65691,0.82268,0.00034,0.0,6e-05,0.00213,0.00207,0.74074,NaN,0.164,0.371,0.117,0.574,NaN,NaN,0.21,34.641,6.29,415.577,0.261,1.089,1.964,1.931,NaN,30.686,0.606,NaN,0.43,0.295,0.184,35.006,0.378,0.22,7.059,NaN,37.827,0.453
pms_industrial/pbo/mqc/nlogencdr/10tree415p.wcnf,4600.0,16694.0,0.01258,1.0,0.0,1.0,1.0,0.27555,0.00055,1.14351,0.00024,0.00413,0.00389,0.00055,0.31867,0.00022,0.00087,0.00065,0.43806,0.21302,0.25,0.66667,0.41667,0.41185,0.66262,0.0,1.0,1.0,0.01258,0.66161,0.8182,0.00034,0.0,0.00012,0.00204,0.00192,0.73883,NaN,1.68,6.839,2.297,2.359,NaN,NaN,24.789,177.847,114.316,NaN,7.064,NaN,16.38,13.831,NaN,284.299,3.432,NaN,1.603,5.865,1.089,181.011,1.663,1.147,13.769,NaN,290.938,16.195
pms_industrial/pbo/mqc/nlogencdr/10tree425p.wcnf,4640.0,16814.0,0.01249,1.0,0.0,1.0,1.0,0.27596,0.00054,1.14225,0.00024,0.0041,0.00387,0.00054,0.31841,0.00022,0.00086,0.00065,0.43769,0.21358,0.25,0.66667,0.41667,0.41124,0.66423,0.0,1.0,1.0,0.01249,0.66522,0.82009,0.00034,0.0,0.00012,0.00202,0.0019,0.7401,NaN,9.709,23.026,10.647,6.422,NaN,NaN,157.243,605.206,828.627,NaN,25.264,NaN,99.778,90.136,NaN,746.268,14.349,NaN,4.098,17.635,4.817,604.312,4.485,6.905,36.302,NaN,911.086,144.489
pms_industrial/pbo/mqc/nlogencdr/10tree505p.wcnf,4568.0,16598.0,0.01265,1.0,0.0,1.0,1.0,0.27521,0.00055,1.14489,0.00024,0.00416,0.00392,0.00055,0.31896,0.00022,0.00088,0.00066,0.43843,0.21287,0.25,0.66667,0.41667,0.41234,0.66131,0.0,1.0,1.0,0.01265,0.65869,0.81666,0.00034,0.0,0.00012,0.00205,0.00193,0.7378,NaN,0.252,0.53,0.706,0.697,NaN,NaN,0.284,21.726,16.216,NaN,0.804,0.258,3.297,2.295,NaN,34.365,0.484,NaN,0.556,0.907,0.259,21.827,0.353,0.179,3.028,NaN,67.266,0.457
pms_industrial/pbo/mqc/nlogencdr/10tree510p.wcnf,4592.0,16670.0,0.0126,1.0,0.0,1.0,1.0,0.27546,0.00055,1.14406,0.00024,0.00414,0.0039,0.00055,0.31879,0.00022,0.00087,0.00065,0.43818,0.21313,0.25,0.66667,0.41667,0.41197,0.66225,0.0,1.0,1.0,0.0126,0.66089,0.81782,0.00034,0.0,0.00012,0.00204,0.00192,0.73857,NaN,0.638,2.286,1.72,1.499,NaN,NaN,5.468,104.218,55.443,NaN,4.438,33.512,11.283,6.591,NaN,127.839,1.344,NaN,1.236,2.24,0.869,104.37,1.214,0.848,18.043,NaN,124.237,3.869
pms_industrial/pbo/mqc/nlogencdr/10tree520p.wcnf,4632.0,16790.0,0.01251,1.0,0.0,1.0,1.0,0.27588,0.00054,1.14299,0.00024,0.00411,0.00387,0.00054,0.3184,0.00022,0.00086,0.00065,0.43783,0.21376,0.25,0.66667,0.41667,0.41136,0.66387,0.0,1.0,1.0,0.01251,0.6645,0.81971,0.00034,0.0,0.00012,0.00203,0.00191,0.73985,NaN,8.467,11.724,5.854,7.046,NaN,NaN,56.224,590.716,272.07,NaN,14.945,NaN,58.387,44.582,NaN,433.947,7.59,NaN,3.128,12.717,5.203,577.483,2.881,3.551,33.392,NaN,343.121,33.944
pms_industrial/pbo/mqc/nlogencdr/10tree530p.wcnf,4660.0,16874.0,0.01245,1.0,0.0,1.0,1.0,0.27616,0.00054,1.14177,0.00024,0.00409,0.00385,0.00054,0.3183,0.00021,0.00086,0.00064,0.43753,0.21396,0.25,0.66667,0.41667,0.41094,0.66503,0.0,1.0,1.0,0.01245,0.667,0.82103,0.00033,0.0,0.00012,0.00201,0.0019,0.74073,NaN,15.843,67.851,12.967,19.322,NaN,NaN,342.294,1080.506,1759.076,NaN,39.192,NaN,250.192,192.59,NaN,1320.075,43.707,NaN,32.567,53.873,23.932,1071.044,6.819,16.389,54.309,NaN,1037.3,230.154
pms_industrial/pbo/mqc/nlogencdr/15tree1001posib.wcnf,22986.0,84160.0,0.01622,1.0,0.0,1.0,1.0,0.27312,0.00011,1.43905,1e-05,0.0013,0.00128,0.00011,0.34652,4e-05,0.00022,0.00017,0.4198,0.26282,0.0,1.0,1.0,0.40398,0.67128,0.0,1.0,1.0,0.02435,0.67889,0.82344,7e-05,0.0,1e-05,0.00068,0.00067,0.76336,NaN,1.443,8.314,1.975,2.801,NaN,NaN,4.984,NaN,58.868,NaN,3.986,29.733,56.947,55.844,NaN,301.825,4.028,NaN,2.006,5.071,1.513,NaN,4.126,1.49,8.799,NaN,NaN,3.131
pms_industrial/pbo/mqc/nlogencdr/15tree101posib.wcnf,22571.0,83430.0,0.01636,1.0,0.0,1.0,1.0,0.27054,0.00011,1.44144,1e-05,0.00131,0.00129,0.00011,0.34623,4e-05,0.00022,0.00018,0.42103,0.25413,0.0,1.0,1.0,0.4049,0.66831,0.0,1.0,1.0,0.02285,0.67274,0.81702,7e-05,0.0,1e-05,0.00068,0.00067,0.75988,NaN,2.469,12.785,6.203,3.862,NaN,NaN,7.961,NaN,152.232,NaN,7.146,37.62,85.456,113.475,NaN,NaN,4.251,NaN,3.029,5.149,2.583,NaN,6.07,2.643,9.786,NaN,1572.129,8.414
pms_industrial/pbo/mqc/nlogencdr/15tree201posib.wcnf,22916.0,84508.0,0.01615,1.0,0.0,1.0,1.0,0.27117,0.00011,1.43962,1e-05,0.00129,0.00128,0.00011,0.34616,4e-05,0.00022,0.00017,0.4207,0.25531,0.0,1.0,1.0,0.40378,0.67108,0.0,1.0,1.0,0.02255,0.67937,0.82099,7e-05,0.0,1e-05,0.00067,0.00066,0.76224,NaN,2.276,15.438,4.891,4.762,NaN,NaN,12.91,NaN,139.716,NaN,7.591,166.257,84.321,113.036,NaN,1508.633,5.756,NaN,2.936,11.567,4.966,NaN,10.851,1.974,9.963,NaN,NaN,12.263
pms_industrial/pbo/mqc/nlogencdr/15tree301posib.wcnf,23043.0,84357.0,0.01618,1.0,0.0,1.0,1.0,0.27316,0.00011,1.43832,1e-05,0.00129,0.00128,0.00011,0.34623,4e-05,0.00022,0.00017,0.41986,0.26223,0.0,1.0,1.0,0.4037,0.67184,0.0,1.0,1.0,0.02415,0.68013,0.82414,7e-05,0.0,1e-05,0.00068,0.00066,0.76385,NaN,3.363,19.261,6.135,4.203,NaN,NaN,18.473,NaN,125.61,NaN,9.851,56.922,79.587,76.093,NaN,NaN,5.901,NaN,3.145,10.74,4.185,NaN,5.272,3.902,28.175,NaN,1739.237,11.097
pms_industrial/pbo/mqc/nlogencdr/15tree401posib.wcnf,22721.0,83889.0,0.01627,1.0,0.0,1.0,1.0,0.27085,0.00011,1.44042,1e-05,0.0013,0.00129,0.00011,0.34614,4e-05,0.00022,0.00018,0.42077,0.25513,0.0,1.0,1.0,0.40435,0.66962,0.0,1.0,1.0,0.02277,0.67568,0.81878,7e-05,0.0,1e-05,0.00068,0.00067,0.76092,NaN,2.85,7.889,2.321,2.796,NaN,NaN,4.428,NaN,59.403,NaN,3.642,20.854,43.9,74.019,NaN,1313.363,4.318,NaN,2.073,5.189,3.614,NaN,3.276,1.237,10.192,NaN,NaN,3.859
pms_industrial/pbo/mqc/nlogencdr/15tree501posib.wcnf,22929.0,84003.0,0.01625,1.0,0.0,1.0,1.0,0.27295,0.00011,1.43928,1e-05,0.0013,0.00129,0.00011,0.34621,4e-05,0.00022,0.00017,0.42001,0.26199,0.0,1.0,1.0,0.40413,0.67068,0.0,1.0,1.0,0.02427,0.6779,0.82283,7e-05,0.0,1e-05,0.00068,0.00067,0.76306,NaN,2.952,15.962,4.917,3.283,NaN,NaN,17.795,NaN,110.87,NaN,7.583,79.782,69.259,71.276,NaN,NaN,5.553,NaN,2.823,8.317,2.492,NaN,8.02,1.214,8.591,NaN,NaN,9.097
pms_industrial/pbo/mqc/nlogencdr/15tree601posib.wcnf,22722.0,83903.0,0.01627,1.0,0.0,1.0,1.0,0.27081,0.00011,1.4404,1e-05,0.0013,0.00129,0.00011,0.34617,4e-05,0.00022,0.00018,0.42079,0.25504,0.0,1.0,1.0,0.40444,0.66948,0.0,1.0,1.0,0.02279,0.67567,0.81879,7e-05,0.0,1e-05,0.00068,0.00067,0.76089,NaN,4.913,15.323,3.499,3.921,NaN,NaN,6.292,NaN,75.151,NaN,6.381,44.997,80.485,108.506,NaN,996.926,3.911,NaN,3.137,7.109,2.72,NaN,5.471,1.928,14.684,NaN,1180.367,13.456
pms_industrial/pbo/mqc/nlogencdr/15tree701posib.wcnf,22989.0,84147.0,0.01622,1.0,0.0,1.0,1.0,0.2732,0.00011,1.43915,1e-05,0.0013,0.00128,0.00011,0.34653,4e-05,0.00022,0.00017,0.41974,0.26361,0.0,1.0,1.0,0.40404,0.67126,0.0,1.0,1.0,0.02447,0.67873,0.82339,7e-05,0.0,1e-05,0.00068,0.00067,0.76334,NaN,1.729,8.721,4.032,2.627,NaN,NaN,5.621,NaN,57.417,NaN,6.978,28.119,54.077,51.605,NaN,841.819,3.973,NaN,2.513,5.52,1.93,NaN,6.953,1.312,7.456,NaN,1544.14,4.44
pms_industrial/pbo/mqc/nlogencdr/15tree801posib.wcnf,23254.0,84455.0,0.01616,1.0,0.0,1.0,1.0,0.27534,0.00011,1.43669,1e-05,0.00129,0.00128,0.00011,0.34607,4e-05,0.00022,0.00017,0.41901,0.27009,0.0,1.0,1.0,0.40355,0.6731,0.0,1.0,1.0,0.02581,0.68224,0.82815,7e-05,0.0,1e-05,0.00067,0.00066,0.76584,NaN,2.058,7.354,4.744,2.336,NaN,NaN,5.031,NaN,66.485,NaN,4.914,8.624,37.47,66.007,NaN,1090.353,3.753,NaN,2.162,5.252,2.128,NaN,5.62,1.181,9.392,NaN,NaN,4.873
pms_industrial/pbo/mqc/nlogencdr/15tree901posib.wcnf,22835.0,83146.0,0.01642,1.0,0.0,1.0,1.0,0.27464,0.00011,1.43988,1e-05,0.00131,0.0013,0.00011,0.34598,4e-05,0.00022,0.00018,0.41937,0.26834,0.0,1.0,1.0,0.40494,0.6695,0.0,1.0,1.0,0.02622,0.67412,0.82337,7e-05,0.0,1e-05,0.00069,0.00067,0.76307,NaN,1.176,4.008,1.113,1.636,NaN,NaN,2.377,1587.966,42.481,NaN,2.852,4.283,41.474,25.217,NaN,529.882,4.089,NaN,1.668,3.042,1.264,1454.123,1.314,0.703,10.54,NaN,1482.221,3.459
pms_industrial/pbo/routing/normalized-s3-3-3-1pb.wcnf,996.0,2755.0,0.0784,1.0,0.0,1.0,1.0,0.36152,0.00267,0.53261,0.00073,0.0069,0.00617,0.00267,0.26204,0.001,0.00402,0.00301,0.48128,0.22683,0.0,0.66667,0.66667,0.43811,0.64211,0.0,1.0,1.0,0.10853,0.25445,0.97822,0.00133,0.0,0.00036,0.00399,0.00363,0.5637,1.697,0.004,0.003,0.01,0.057,4.772,NaN,0.003,1.57,0.172,0.251,0.018,0.004,0.14,0.207,1.566,0.288,0.048,3.34,0.055,0.013,0.004,1.562,0.025,0.008,0.049,4.348,1.487,0.008
pms_industrial/pbo/routing/normalized-s3-3-3-2pb.wcnf,1252.0,3475.0,0.07597,1.0,0.0,1.0,1.0,0.36029,0.00213,0.53295,0.00058,0.00547,0.00489,0.00213,0.25852,0.0008,0.00319,0.0024,0.48689,0.2187,0.25,1.0,0.75,0.4424,0.63221,0.0,1.0,1.0,0.10446,0.25122,0.97813,0.00104,0.0,0.00029,0.00317,0.00288,0.55396,3.024,0.018,0.003,0.024,0.098,4.099,NaN,0.012,1.055,0.241,0.229,0.021,0.021,0.359,0.191,4.617,0.318,0.05,3.805,0.104,0.03,0.018,1.046,0.051,0.028,0.057,4.678,2.141,0.027
pms_industrial/pbo/routing/normalized-s3-3-3-3pb.wcnf,1124.0,3115.0,0.07705,1.0,0.0,1.0,1.0,0.36083,0.00237,0.53269,0.00064,0.0061,0.00546,0.00237,0.26044,0.00089,0.00356,0.00267,0.48314,0.22399,0.0,0.66667,0.66667,0.43991,0.63831,0.0,1.0,1.0,0.10626,0.25457,0.97817,0.00117,0.0,0.00032,0.00353,0.00321,0.56019,1.691,0.012,0.001,0.028,0.097,4.154,NaN,0.019,7.644,0.454,0.188,0.051,0.023,0.192,0.186,1.963,0.371,0.05,NaN,0.1,0.032,0.015,7.586,0.05,0.021,0.048,NaN,2.303,0.017
pms_industrial/pbo/routing/normalized-s3-3-3-4pb.wcnf,1060.0,2935.0,0.07768,1.0,0.0,1.0,1.0,0.36116,0.00251,0.53178,0.00068,0.00647,0.00579,0.00251,0.26118,0.00094,0.00377,0.00283,0.48314,0.22347,0.25,1.0,0.75,0.43941,0.63977,0.0,1.0,1.0,0.10733,0.25451,0.97819,0.00125,0.0,0.00034,0.00375,0.00341,0.56184,1.351,0.033,0.002,0.008,0.119,3.919,NaN,0.002,0.2,0.444,0.295,0.056,0.014,0.228,0.246,1.908,0.18,0.083,2.836,0.138,0.031,0.033,0.195,0.045,0.008,0.045,3.467,1.635,0.004
pms_industrial/pbo/routing/normalized-s3-3-3-5pb.wcnf,1124.0,3113.0,0.0771,1.0,0.0,1.0,1.0,0.36107,0.00236,0.52833,0.00064,0.0061,0.00546,0.00236,0.26018,0.00089,0.00356,0.00267,0.48372,0.22334,0.25,1.0,0.75,0.43988,0.63813,0.0,1.0,1.0,0.10633,0.25667,0.98008,0.00117,0.0,0.00032,0.00353,0.00321,0.56055,0.246,0.004,0.001,0.008,0.284,4.027,NaN,0.002,2.916,0.637,0.601,0.03,0.008,0.318,0.223,0.35,0.281,0.094,0.197,0.193,0.015,0.001,2.907,0.049,0.01,0.061,0.333,2.126,0.006
pms_industrial/pbo/routing/normalized-s4-4-3-10pb.wcnf,4028.0,11763.0,0.07141,1.0,0.0,1.0,1.0,0.34243,0.00068,0.58475,0.00017,0.00187,0.0017,0.00068,0.24716,0.00025,0.00099,0.00074,0.49574,0.19872,0.0,0.66667,0.66667,0.44362,0.62539,0.0,1.0,1.0,0.08527,0.22911,0.95647,0.00031,0.0,9e-05,0.00102,0.00094,0.5224,NaN,0.34,0.319,0.721,4.078,NaN,NaN,0.586,NaN,53.607,2.263,0.402,0.254,9.406,6.889,NaN,36.039,1.124,NaN,2.809,0.842,0.264,NaN,0.661,1.041,1.144,NaN,23.029,0.356
pms_industrial/pbo/routing/normalized-s4-4-3-1pb.wcnf,3160.0,9219.0,0.07289,1.0,0.0,1.0,1.0,0.34277,0.00086,0.58502,0.00022,0.00239,0.00217,0.00086,0.24946,0.00032,0.00127,0.00095,0.49255,0.20368,0.0,0.66667,0.66667,0.44116,0.6316,0.0,1.0,1.0,0.08754,0.23007,0.95531,0.0004,0.0,0.00011,0.0013,0.00119,0.52815,NaN,0.564,0.347,0.367,623.807,NaN,NaN,0.238,NaN,NaN,1.625,1.419,1.323,41.363,28.232,NaN,7.79,1.41,NaN,57.248,0.682,0.589,NaN,1.198,1.157,4.52,NaN,13.962,0.983
pms_industrial/pbo/routing/normalized-s4-4-3-2pb.wcnf,3036.0,8851.0,0.07321,1.0,0.0,1.0,1.0,0.34301,0.0009,0.58206,0.00023,0.00249,0.00226,0.0009,0.2496,0.00033,0.00132,0.00099,0.49249,0.20425,0.25,1.0,0.75,0.44071,0.63213,0.0,1.0,1.0,0.08801,0.23105,0.95662,0.00042,0.0,0.00011,0.00136,0.00124,0.52864,NaN,1.489,0.775,0.529,957.336,NaN,NaN,0.288,NaN,NaN,31.701,5.18,0.866,60.86,58.825,NaN,607.86,6.924,NaN,173.23,2.967,1.994,NaN,4.644,4.37,33.029,NaN,1434.395,6.033
pms_industrial/pbo/routing/normalized-s4-4-3-3pb.wcnf,3036.0,8853.0,0.0732,1.0,0.0,1.0,1.0,0.34293,0.0009,0.58396,0.00023,0.00249,0.00226,0.0009,0.24995,0.00033,0.00132,0.00099,0.49164,0.20503,0.0,0.66667,0.66667,0.44042,0.63328,0.0,1.0,1.0,0.08799,0.23167,0.95595,0.00042,0.0,0.00011,0.00136,0.00124,0.52988,NaN,2.051,0.287,1.91,940.423,NaN,NaN,1.231,NaN,NaN,1.767,1.801,1.18,24.05,27.078,NaN,541.097,6.441,NaN,138.851,8.106,2.485,NaN,8.727,2.739,22.804,NaN,299.87,2.586
pms_industrial/pbo/routing/normalized-s4-4-3-4pb.wcnf,3284.0,9579.0,0.07266,1.0,0.0,1.0,1.0,0.34283,0.00083,0.58291,0.00021,0.0023,0.00209,0.00083,0.24892,0.0003,0.00122,0.00091,0.49347,0.20255,0.25,1.0,0.75,0.4416,0.63015,0.0,1.0,1.0,0.08717,0.23061,0.95657,0.00038,0.0,0.0001,0.00125,0.00115,0.52688,NaN,0.898,0.275,0.405,808.24,NaN,NaN,0.32,NaN,NaN,1.001,0.833,0.72,48.843,43.184,NaN,40.276,2.079,NaN,41.713,1.169,0.887,NaN,0.762,0.881,3.628,NaN,18.994,0.16
pms_industrial/pbo/routing/normalized-s4-4-3-5pb.wcnf,3408.0,9943.0,0.07241,1.0,0.0,1.0,1.0,0.34275,0.0008,0.58242,0.0002,0.00221,0.00201,0.0008,0.24887,0.00029,0.00117,0.00088,0.49319,0.20232,0.0,0.66667,0.66667,0.44162,0.63037,0.0,1.0,1.0,0.08679,0.23162,0.95655,0.00037,0.0,0.0001,0.00121,0.00111,0.52731,NaN,0.501,0.034,0.464,NaN,NaN,NaN,0.387,NaN,NaN,0.959,1.42,1.101,37.553,36.709,NaN,21.13,2.859,NaN,290.132,1.62,0.468,NaN,1.238,1.437,30.083,NaN,34.498,1.35
pms_industrial/pbo/routing/normalized-s4-4-3-6pb.wcnf,2912.0,8491.0,0.07349,1.0,0.0,1.0,1.0,0.34295,0.00094,0.58524,0.00024,0.00259,0.00236,0.00094,0.25012,0.00034,0.00137,0.00103,0.49199,0.20501,0.25,1.0,0.75,0.44047,0.6331,0.0,1.0,1.0,0.08845,0.22977,0.95525,0.00044,0.0,0.00012,0.00141,0.0013,0.52938,NaN,0.556,0.853,0.421,33.297,NaN,NaN,0.272,NaN,567.84,1.293,1.497,0.543,57.34,118.566,NaN,37.178,2.38,NaN,18.193,0.837,0.607,NaN,2.005,8.385,7.572,NaN,29.264,1.411
pms_industrial/pbo/routing/normalized-s4-4-3-7pb.wcnf,3160.0,9221.0,0.07288,1.0,0.0,1.0,1.0,0.3427,0.00086,0.58686,0.00022,0.00239,0.00217,0.00086,0.24954,0.00032,0.00127,0.00095,0.49258,0.20361,0.0,0.66667,0.66667,0.44128,0.63158,0.0,1.0,1.0,0.08752,0.22937,0.95467,0.0004,0.0,0.00011,0.0013,0.00119,0.52803,NaN,1.335,0.906,1.308,21.234,NaN,NaN,1.096,NaN,524.854,1.569,0.927,0.523,21.209,17.882,NaN,11.506,2.775,NaN,17.254,1.912,1.486,NaN,0.753,1.391,4.597,NaN,15.333,1.048
pms_industrial/pbo/routing/normalized-s4-4-3-8pb.wcnf,1920.0,5575.0,0.07749,1.0,0.0,1.0,1.0,0.34439,0.00141,0.57808,0.00036,0.00395,0.00359,0.00141,0.25641,0.00052,0.00208,0.00156,0.48148,0.21969,0.0,0.66667,0.66667,0.43223,0.65269,0.0,1.0,1.0,0.09453,0.2409,0.95695,0.00068,0.0,0.00018,0.00215,0.00197,0.5487,NaN,0.146,0.014,0.082,97.226,223.21,NaN,0.047,NaN,NaN,0.407,0.315,0.041,6.638,11.235,NaN,7.458,1.286,NaN,9.112,0.19,0.186,NaN,0.191,0.134,4.347,NaN,9.649,0.119
pms_industrial/pbo/routing/normalized-s4-4-3-9pb.wcnf,4028.0,11761.0,0.07142,1.0,0.0,1.0,1.0,0.34249,0.00068,0.58334,0.00017,0.00187,0.0017,0.00068,0.24738,0.00025,0.00099,0.00074,0.49529,0.19903,0.0,0.66667,0.66667,0.4433,0.62623,0.0,1.0,1.0,0.08528,0.23068,0.95698,0.00031,0.0,9e-05,0.00102,0.00094,0.52351,NaN,1.272,1.791,0.927,45.367,NaN,NaN,0.647,NaN,581.935,99.105,1.983,8.107,49.164,59.582,NaN,398.879,3.216,NaN,35.368,1.429,1.288,NaN,9.242,2.254,19.353,NaN,358.005,3.225
pms_industrial/protein_ins/1bpi_.2knt_.g.wcnf.t.wcnf,2436.0,2519247.0,3e-05,1.0,0.0,1.0,1.0,0.00097,0.00082,0.13007,0.00015,0.00097,0.00082,0.00083,0.09054,0.00082,0.01724,0.01642,0.0005,0.25496,0.00041,0.00262,0.00221,3e-05,198.39929,0.0,1.0,1.0,0.0,0.99997,0.99997,0.00082,0.0,0.00015,0.00097,0.00082,0.99997,NaN,686.12,128.022,164.367,NaN,NaN,NaN,250.611,NaN,NaN,NaN,133.799,NaN,NaN,NaN,NaN,NaN,321.655,NaN,NaN,125.291,490.775,NaN,82.299,56.856,NaN,NaN,NaN,308.534
pms_industrial/protein_ins/1bpi_.5pti_.g.wcnf.t.wcnf,3016.0,3848496.0,2e-05,1.0,0.0,1.0,1.0,0.00078,0.00066,0.1341,0.00018,0.00078,0.0006,0.00065,0.08945,0.00066,0.01691,0.01625,0.0004,0.22939,0.00033,0.00142,0.00108,2e-05,232.81572,0.0,1.0,1.0,0.0,0.99998,0.99998,0.00066,0.0,0.00018,0.00078,0.0006,0.99998,NaN,337.057,44.458,53.55,NaN,NaN,NaN,89.255,NaN,NaN,NaN,53.77,NaN,NaN,350.167,NaN,NaN,91.172,NaN,NaN,50.133,210.182,NaN,21.6,38.972,NaN,NaN,NaN,146.331
pms_industrial/protein_ins/1knt_.1bpi_.g.wcnf.t.wcnf,2494.0,2646744.0,2e-05,1.0,0.0,1.0,1.0,0.00094,0.0008,0.12746,0.00018,0.00094,0.00076,0.00082,0.09063,0.0008,0.01724,0.01644,0.00048,0.22992,0.0004,0.00205,0.00165,2e-05,201.78728,0.0,1.0,1.0,0.0,0.99998,0.99998,0.0008,0.0,0.00018,0.00094,0.00076,0.99998,NaN,892.199,143.608,132.435,NaN,NaN,NaN,584.956,NaN,NaN,NaN,114.929,NaN,NaN,1248.607,NaN,NaN,326.09,NaN,NaN,146.609,1011.734,NaN,62.619,54.757,NaN,NaN,NaN,349.863
pms_industrial/protein_ins/1knt_.2knt_.g.wcnf.t.wcnf,1806.0,1389449.0,4e-05,1.0,0.0,1.0,1.0,0.0013,0.00111,0.12745,0.00018,0.0013,0.00112,0.0011,0.09783,0.00111,0.01993,0.01883,0.00067,0.25636,0.00055,0.0041,0.00354,4e-05,158.93924,0.0,1.0,1.0,0.0,0.99996,0.99996,0.00111,0.0,0.00017,0.0013,0.00112,0.99996,NaN,27.539,2.315,4.925,468.029,360.385,404.571,4.519,460.84,405.711,NaN,1.974,82.77,19.266,11.08,NaN,NaN,4.397,NaN,401.792,2.475,26.78,484.759,1.704,2.755,57.319,NaN,NaN,3.85
pms_industrial/protein_ins/1knt_.5pti_.g.wcnf.t.wcnf,2236.0,2120178.0,3e-05,1.0,0.0,1.0,1.0,0.00105,0.00089,0.1297,0.00018,0.00105,0.00087,0.00088,0.09938,0.00089,0.01878,0.01789,0.00054,0.23775,0.00045,0.00256,0.00212,3e-05,192.86029,0.0,1.0,1.0,0.0,0.99997,0.99997,0.00089,0.0,0.00018,0.00105,0.00087,0.99997,NaN,182.674,95.656,61.064,NaN,NaN,NaN,240.919,NaN,NaN,NaN,76.21,NaN,NaN,633.581,NaN,NaN,131.479,NaN,NaN,75.145,306.912,NaN,36.653,41.117,NaN,NaN,NaN,249.736
