Instances,feature_ stats_varcount,feature_ stats_var_bool,feature_ stats_var_discrete,feature_ stats_var_bound,feature_ stats_var_sparsebound,feature_ stats_dom_0,feature_ stats_dom_25,feature_ stats_dom_50,feature_ stats_dom_75,feature_ stats_dom_100,feature_ stats_dom_mean,feature_ stats_dom_not2_2_ratio,feature_ stats_discrete_bool_ratio,feature_ stats_branchingvars,feature_ stats_auxvars,feature_ stats_auxvar_branching_ratio,feature_ stats_conscount,feature_ stats_arity_0,feature_ stats_arity_25,feature_ stats_arity_50,feature_ stats_arity_75,feature_ stats_arity_100,feature_ stats_arity_mean,feature_ stats_arity_mean_normalised,feature_ stats_cts_per_var_mean,feature_ stats_cts_per_var_mean_normalised,feature_ stats_alldiff_count,feature_ stats_alldiff_proportion,feature_ stats_sums_count,feature_ stats_sums_proportion,feature_ stats_or_atleastk_count,feature_ stats_or_atleastk_proportion,feature_ stats_ternary_count,feature_ stats_ternary_proportion,feature_ stats_binary_count,feature_ stats_binary_proportion,feature_ stats_reify_count,feature_ stats_reify_proportion,feature_ stats_table_count,feature_ stats_table_proportion,feature_ stats_lex_count,feature_ stats_lex_proportion,feature_ stats_unary_count,feature_ stats_unary_proportion,feature_ stats_nullary_count,feature_ stats_nullary_proportion,feature_ stats_element_count,feature_ stats_element_proportion,feature_ stats_minmax_count,feature_ stats_minmax_proportion,feature_ stats_occurrence_count,feature_ stats_occurrence_proportion,feature_ stats_multi_shared_vars,feature_ stats_edge_density,feature_ stats_Local_Variance,feature_ standard_deviation_of_node_degree,feature_ normalised_standard_deviation_of_node_degree,feature_ clustering_coefficient,feature_ minimum_degree,feature_ normalised_minimum_degree,feature_ maximum_degree,feature_ normalised_maximum_degree,feature_ median_degree,feature_ normalised_median_degree,feature_ mean_degree,feature_ normalised_mean_degree,feature_ width_of_ordering,feature_ normalised_width_of_ordering,feature_ width_of_graph,feature_ normalised_width_of_graph,feature_ SAC_literals,feature_ normalised_SAC_literals,feature_ stats_tightness_0,feature_ stats_tightness_25,feature_ stats_tightness_50,feature_ stats_tightness_75,feature_ stats_tightness_100,feature_ stats_tightness_mean,feature_ stats_tightness_mean_normalised,feature_ stats_literal_tightness_0,feature_ stats_literal_tightness_25,feature_ stats_literal_tightness_50,feature_ stats_literal_tightness_75,feature_ stats_literal_tightness_100,feature_ stats_literal_tightness_mean,feature_ stats_literal_tightness_coeff_of_variation,algo_standard,algo_learning
rand-2-40-19-443-230-fcd-39_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,40.0,0.0,0.0,351.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,17.55,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.706941,202.0,225.0,235.0,255.0,662.0,275.740741,0.785586,2.966057989992778,0.07415144974981945,0.4458517512422816,12.0,0.3,24.0,0.6,17.0,0.425,17.55,0.43875,17.0,0.425,13.0,0.325,0.0,0.0,17.428571,25.0,27.294118,29.615385,40.388889,27.446073,0.126941,108.532502,NaN
rand-2-40-19-443-230-fcd-41_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,40.0,0.0,0.0,339.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,16.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434615,0.713287,189.0,224.0,235.0,379.0,683.0,282.053097,0.832015,3.653423052426313,0.09133557631065782,0.4459364009668559,8.0,0.2,24.0,0.6,17.0,0.425,16.95,0.42375,23.0,0.575,12.0,0.3,0.0,0.0,16.461538,25.714286,28.083333,30.75,40.5,28.236247,0.130003,118.813937,NaN
rand-2-40-19-443-230-fcd-43_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,40.0,0.0,0.0,340.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,17.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435897,0.713166,195.0,225.0,236.0,385.0,635.0,282.888235,0.832024,2.738612787525831,0.06846531968814575,0.4365149685196125,13.0,0.325,22.0,0.55,17.0,0.425,17.0,0.425,22.0,0.55,13.0,0.325,0.0,0.0,19.307692,25.933333,28.235294,30.066667,39.470588,28.14588,0.112457,171.840876,NaN
rand-2-40-19-443-230-fcd-45_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,40.0,0.0,0.0,346.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,17.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44359,0.714096,191.0,224.0,234.0,258.0,671.0,277.260116,0.80133,3.287856444554719,0.08219641111386798,0.4484614304683964,11.0,0.275,25.0,0.625,17.0,0.425,17.3,0.4325,19.0,0.475,13.0,0.325,0.0,0.0,18.315789,25.315789,27.5625,29.9,40.736842,27.710367,0.121248,99.883815,NaN
rand-2-40-19-443-230-fcd-47_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,40.0,0.0,0.0,348.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,17.4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446154,0.713855,192.0,223.0,236.0,258.0,584.0,276.33046,0.794053,2.718455443813637,0.06796138609534094,0.4428036376640664,11.0,0.275,24.0,0.6,18.0,0.45,17.4,0.435,20.0,0.5,13.0,0.325,0.0,0.0,18.153846,25.266667,27.4375,29.75,40.9375,27.67035,0.126903,691.425888,NaN
rand-2-40-19-443-230-fcd-49_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,40.0,0.0,0.0,348.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,17.4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446154,0.710573,197.0,223.0,235.0,256.0,665.0,277.12931,0.796349,3.112876483254676,0.0778219120813669,0.4431943790699511,12.0,0.3,26.0,0.65,16.5,0.4125,17.4,0.435,20.0,0.5,14.0,0.35,0.0,0.0,17.8125,25.375,27.533333,29.923077,40.6875,27.714749,0.121388,3.784424,1471.112995
rand-2-40-25-180-500-11_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.849132,423.0,486.0,502.0,525.0,567.0,503.216667,2.795648,2.247220505424423,0.05618051263561057,0.2241391941391941,4.0,0.1,13.0,0.325,9.0,0.225,9.0,0.225,12.0,0.3,6.0,0.15,0.0,0.0,37.833333,47.923077,50.375,53.0,62.75,50.466089,0.075083,28.519665,NaN
rand-2-40-25-180-500-13_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.851123,405.0,480.0,497.0,517.0,585.0,498.483333,2.769352,2.578759391645526,0.06446898479113813,0.2411378898878899,2.0,0.05,13.0,0.325,9.0,0.225,9.0,0.225,11.0,0.275,6.0,0.15,0.0,0.0,35.666667,47.285714,49.857143,52.375,62.0,49.819683,0.078683,40.489846,3279.545995
rand-2-40-25-180-500-15_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.851123,424.0,485.0,501.0,517.0,556.0,499.366667,2.774259,2.469817807045694,0.06174544517614233,0.2335385447885448,3.0,0.075,15.0,0.375,9.0,0.225,9.0,0.225,13.0,0.325,6.0,0.15,0.0,0.0,37.333333,47.666667,50.1,52.8,62.666667,50.178466,0.077642,26.621952,NaN
rand-2-40-25-180-500-17_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.850643,453.0,484.0,501.0,519.0,564.0,502.538889,2.791883,2.269361143582043,0.05673402858955107,0.2461867299367299,5.0,0.125,14.0,0.35,9.0,0.225,9.0,0.225,11.0,0.275,6.0,0.15,0.0,0.0,35.166667,47.666667,50.125,52.7,63.666667,50.21203,0.074989,12.30013,651.013995
rand-2-40-25-180-500-19_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.849506,429.0,484.0,501.0,516.0,581.0,501.233333,2.78463,2.549509756796392,0.06373774391990979,0.2328141996891997,5.0,0.125,16.0,0.4,8.0,0.2,9.0,0.225,14.0,0.35,6.0,0.15,0.0,0.0,36.875,47.545455,50.375,53.0,65.125,50.205885,0.077954,0.910861,3.795426
rand-2-40-25-180-500-1_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.851212,419.0,483.0,499.0,518.0,567.0,498.194444,2.767747,2.428991560298224,0.06072478900745558,0.2211707736707737,4.0,0.1,14.0,0.35,9.0,0.225,9.0,0.225,11.0,0.275,6.0,0.15,0.0,0.0,34.4,47.285714,49.714286,52.5,61.571429,49.868356,0.076217,15.655619,1013.129995
rand-2-40-25-180-500-21_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.847799,444.0,479.0,499.0,515.0,568.0,497.494444,2.763858,2.459674775249769,0.06149186938124421,0.2422710255430844,5.0,0.125,17.0,0.425,9.0,0.225,9.0,0.225,13.0,0.325,7.0,0.175,0.0,0.0,36.0,47.444444,50.0,52.428571,65.0,49.869369,0.076755,29.936449,2985.958994
rand-2-40-25-180-500-23_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.851212,434.0,484.0,497.0,514.0,572.0,498.116667,2.767315,2.133072900770154,0.05332682251925384,0.2302572427572428,5.0,0.125,14.0,0.35,9.0,0.225,9.0,0.225,12.0,0.3,7.0,0.175,0.0,0.0,36.285714,47.166667,49.833333,52.25,61.0,49.762872,0.074223,3.087529,6.830965
rand-2-40-25-180-500-25_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.850146,440.0,482.0,499.0,512.0,588.0,497.9,2.766111,2.376972864800943,0.05942432162002356,0.2192676767676768,4.0,0.1,15.0,0.375,9.0,0.225,9.0,0.225,11.0,0.275,7.0,0.175,0.0,0.0,34.4,47.2,49.866667,52.583333,66.0,49.806151,0.081489,76.828319,NaN
rand-2-40-25-180-500-27_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.850839,440.0,481.0,501.0,520.0,581.0,500.972222,2.783179,2.549509756796392,0.06373774391990979,0.26250333000333,3.0,0.075,15.0,0.375,9.0,0.225,9.0,0.225,11.0,0.275,7.0,0.175,0.0,0.0,34.333333,47.714286,50.0,52.4,64.666667,50.081325,0.076741,81.422622,NaN
rand-2-40-25-180-500-29_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.850146,439.0,483.0,499.0,516.0,575.0,498.561111,2.769784,2.645751311064591,0.06614378277661477,0.2361058386058386,3.0,0.075,14.0,0.35,9.0,0.225,9.0,0.225,12.0,0.3,6.0,0.15,0.0,0.0,34.8,47.538462,50.0,52.666667,64.666667,50.032226,0.075489,69.212478,NaN
rand-2-40-25-180-500-31_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.850146,425.0,480.0,496.0,513.0,570.0,496.605556,2.75892,2.863564212655271,0.07158910531638175,0.2336193667443668,4.0,0.1,16.0,0.4,9.0,0.225,9.0,0.225,15.0,0.375,7.0,0.175,0.0,0.0,34.25,47.375,49.666667,52.125,65.25,49.702571,0.078269,42.736503,NaN
rand-2-40-25-180-500-33_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.851123,436.0,484.0,500.0,512.0,581.0,498.077778,2.767099,2.783882181415011,0.06959705453537528,0.2332947607947608,3.0,0.075,15.0,0.375,9.0,0.225,9.0,0.225,12.0,0.3,6.0,0.15,0.0,0.0,36.8,47.333333,49.777778,52.333333,64.5,49.919279,0.077126,32.187107,NaN
rand-2-40-25-180-500-35_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.850412,436.0,484.0,502.0,521.0,565.0,502.972222,2.79429,2.202271554554524,0.05505678886386309,0.2598812298812299,5.0,0.125,13.0,0.325,9.0,0.225,9.0,0.225,12.0,0.3,6.0,0.15,0.0,0.0,36.833333,47.8,50.2,52.714286,62.833333,50.137303,0.077099,11.588238,838.437994
rand-2-40-25-180-500-37_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.851212,418.0,485.0,501.0,518.0,569.0,501.627778,2.786821,2.387467277262664,0.05968668193156659,0.2307115107115107,2.0,0.05,15.0,0.375,9.0,0.225,9.0,0.225,11.0,0.275,7.0,0.175,0.0,0.0,35.8,47.5,50.0,52.555556,63.2,49.999972,0.078189,139.169842,NaN
rand-2-40-25-180-500-39_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.850412,446.0,482.0,498.0,514.0,566.0,498.383333,2.768796,2.711088342345191,0.06777720855862979,0.1980233655233655,4.0,0.1,16.0,0.4,9.0,0.225,9.0,0.225,11.0,0.275,6.0,0.15,0.0,0.0,37.428571,47.428571,49.875,52.5,60.666667,49.852922,0.076541,0.52592,9.083614
rand-2-40-25-180-500-3_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.851265,438.0,485.0,501.0,524.0,566.0,502.561111,2.792006,3.03315017762062,0.0758287544405155,0.2583498445998446,2.0,0.05,16.0,0.4,9.0,0.225,9.0,0.225,12.0,0.3,6.0,0.15,0.0,0.0,34.5,47.666667,50.111111,52.777778,67.666667,50.132106,0.076722,6.533007,227.155995
rand-2-40-25-180-500-41_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.851123,437.0,489.0,502.0,516.0,556.0,501.433333,2.785741,2.863564212655271,0.07158910531638175,0.2458159895659896,3.0,0.075,14.0,0.35,9.0,0.225,9.0,0.225,13.0,0.325,6.0,0.15,0.0,0.0,35.75,47.6,50.0,52.555556,64.833333,50.088941,0.077914,34.143809,NaN
rand-2-40-25-180-500-43_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.850999,437.0,481.0,496.0,514.0,562.0,498.616667,2.770093,2.144761058952721,0.05361902647381803,0.2188819513819514,5.0,0.125,14.0,0.35,9.0,0.225,9.0,0.225,11.0,0.275,6.0,0.15,0.0,0.0,38.2,47.4,49.857143,52.416667,63.0,49.925489,0.078446,84.529149,NaN
rand-2-40-25-180-500-45_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.843445,436.0,489.0,506.0,526.0,576.0,505.561111,2.808673,2.92403830344269,0.07310095758606723,0.2371039377289377,4.0,0.1,16.0,0.4,9.5,0.2375,9.0,0.225,13.0,0.325,6.0,0.15,0.0,0.0,31.25,48.142857,50.615385,53.142857,65.0,50.563824,0.080408,21.0448,NaN
rand-2-40-25-180-500-47_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.850643,433.0,478.0,499.0,516.0,569.0,498.283333,2.768241,2.738612787525831,0.06846531968814575,0.2375191475191475,3.0,0.075,15.0,0.375,9.0,0.225,9.0,0.225,12.0,0.3,6.0,0.15,0.0,0.0,37.4,47.4,49.888889,52.444444,70.333333,49.992239,0.078074,21.501732,3790.342995
rand-2-40-25-180-500-49_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.850643,434.0,481.0,501.0,516.0,554.0,498.927778,2.771821,2.39791576165636,0.05994789404140899,0.2347761266511267,5.0,0.125,16.0,0.4,9.0,0.225,9.0,0.225,13.0,0.325,6.0,0.15,0.0,0.0,35.8,47.285714,50.1,52.6,64.0,49.932627,0.078364,6.572001,1733.719996
rand-2-40-25-180-500-51_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.851283,438.0,480.0,501.0,516.0,557.0,499.516667,2.775093,2.224859546128699,0.05562148865321746,0.2660962648462649,4.0,0.1,15.0,0.375,9.0,0.225,9.0,0.225,11.0,0.275,6.0,0.15,0.0,0.0,35.888889,47.454545,50.0,52.333333,61.25,49.86277,0.076662,26.416983,NaN
rand-2-40-25-180-500-53_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.850146,427.0,486.0,502.0,517.0,573.0,500.683333,2.781574,1.962141687034858,0.04905354217587145,0.2153177378177378,5.0,0.125,13.0,0.325,9.0,0.225,9.0,0.225,13.0,0.325,7.0,0.175,0.0,0.0,38.555556,47.545455,50.272727,52.454545,62.4,50.112443,0.072997,74.91861,NaN
rand-2-40-25-180-500-55_ext.xml.minion.gz,40.0,0.0,40.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,40.0,0.0,0.0,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,9.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.851283,439.0,488.0,502.0,516.0,561.0,501.727778,2.787377,2.569046515733026,0.06422616289332564,0.2409532134532135,4.0,0.1,14.0,0.35,9.0,0.225,9.0,0.225,11.0,0.275,6.0,0.15,0.0,0.0,37.75,47.714286,50.166667,52.5,64.5,50.167605,0.076803,35.010677,1277.487995
