Instances,feature_ Frac_Neg_Body,feature_ Frac_Pos_Body,feature_ Frac_Unary_Rules,feature_ Frac_Binary_Rules,feature_ Frac_Ternary_Rules,feature_ Frac_Integrity_Rules,feature_ Tight,feature_ Problem_Variables,feature_ Free_Problem_Variables,feature_ Assigned_Problem_Variables,feature_ Constraints,feature_ Constraints/Vars,feature_ Created_Bodies,feature_ Program_Atoms,feature_ SCCS,feature_ Nodes_in_Positive_BADG,feature_ Rules,feature_ Normal_Rules,feature_ Cardinality_Rules,feature_ Choice_Rules,feature_ Weight_Rules,feature_ Frac_Normal_Rules,feature_ Frac_Cardinality_Rules,feature_ Frac_Choice_Rules,feature_ Frac_Weight_Rules,feature_ Equivalences,feature_ AtomAtom_Equivalences,feature_ BodyBody_Equivalences,feature_ Other_Equivalences,feature_ Frac_AtomAtom_Equivalences,feature_ Frac_BodyBody_Equivalences,feature_ Frac_Other_Equivalences,feature_ Binary_Constraints,feature_ Ternary_Constraints,feature_ Other_Constraints,feature_ Frac_Binary_Constraints,feature_ Frac_Ternary_Constraints,feature_ Frac_Other_Constraints,feature_ Choices1,feature_ Conflicts/Choices1,feature_ Avg_Conflict_Levels1,feature_ Avg_LBD_Levels1,feature_ Learnt_from_Conflict1,feature_ Learnt_from_Loop1,feature_ Frac_Learnt_from_Conflict1,feature_ Frac_Learnt_from_Loop1,feature_ Literals_in_Conflict_Nogoods1,feature_ Literals_in_Loop_Nogoods1,feature_ Frac_Literals_in_Conflict_Nogoods1,feature_ Frac_Literals_in_Loop_Nogoods1,feature_ Removed_Nogoods1,feature_ Learnt_Binary1,feature_ Learnt_Ternary1,feature_ Learnt_Others1,feature_ Frac_Removed_Nogood1,feature_ Frac_Learnt_Binary1,feature_ Frac_Learnt_Ternary1,feature_ Frac_Learnt_Others1,feature_ Skipped_Levels_while_Backjumping1,feature_ Avg_Skipped_Levels_while_Backjumping1,feature_ Longest_Backjumping1,feature_ Running_Avg_Conflictlevel1,feature_ Running_Avg_LBD1,feature_ Choices2,feature_ Conflicts/Choices2,feature_ Avg_Conflict_Levels2,feature_ Avg_LBD_Levels2,feature_ Learnt_from_Conflict2,feature_ Learnt_from_Loop2,feature_ Frac_Learnt_from_Conflict2,feature_ Frac_Learnt_from_Loop2,feature_ Literals_in_Conflict_Nogoods2,feature_ Literals_in_Loop_Nogoods2,feature_ Frac_Literals_in_Conflict_Nogoods2,feature_ Frac_Literals_in_Loop_Nogoods2,feature_ Removed_Nogoods2,feature_ Learnt_Binary2,feature_ Learnt_Ternary2,feature_ Learnt_Others2,feature_ Frac_Removed_Nogood2,feature_ Frac_Learnt_Binary2,feature_ Frac_Learnt_Ternary2,feature_ Frac_Learnt_Others2,feature_ Skipped_Levels_while_Backjumping2,feature_ Avg_Skipped_Levels_while_Backjumping2,feature_ Longest_Backjumping2,feature_ Running_Avg_Conflictlevel2,feature_ Running_Avg_LBD2,feature_ Choices3,feature_ Conflicts/Choices3,feature_ Avg_Conflict_Levels3,feature_ Avg_LBD_Levels3,feature_ Learnt_from_Conflict3,feature_ Learnt_from_Loop3,feature_ Frac_Learnt_from_Conflict3,feature_ Frac_Learnt_from_Loop3,feature_ Literals_in_Conflict_Nogoods3,feature_ Literals_in_Loop_Nogoods3,feature_ Frac_Literals_in_Conflict_Nogoods3,feature_ Frac_Literals_in_Loop_Nogoods3,feature_ Removed_Nogoods3,feature_ Learnt_Binary3,feature_ Learnt_Ternary3,feature_ Learnt_Others3,feature_ Frac_Removed_Nogood3,feature_ Frac_Learnt_Binary3,feature_ Frac_Learnt_Ternary3,feature_ Frac_Learnt_Others3,feature_ Skipped_Levels_while_Backjumping3,feature_ Avg_Skipped_Levels_while_Backjumping3,feature_ Longest_Backjumping3,feature_ Running_Avg_Conflictlevel3,feature_ Running_Avg_LBD3,feature_ Choices4,feature_ Conflicts/Choices4,feature_ Avg_Conflict_Levels4,feature_ Avg_LBD_Levels4,feature_ Learnt_from_Conflict4,feature_ Learnt_from_Loop4,feature_ Frac_Learnt_from_Conflict4,feature_ Frac_Learnt_from_Loop4,feature_ Literals_in_Conflict_Nogoods4,feature_ Literals_in_Loop_Nogoods4,feature_ Frac_Literals_in_Conflict_Nogoods4,feature_ Frac_Literals_in_Loop_Nogoods4,feature_ Removed_Nogoods4,feature_ Learnt_Binary4,feature_ Learnt_Ternary4,feature_ Learnt_Others4,feature_ Frac_Removed_Nogood4,feature_ Frac_Learnt_Binary4,feature_ Frac_Learnt_Ternary4,feature_ Frac_Learnt_Others4,feature_ Skipped_Levels_while_Backjumping4,feature_ Avg_Skipped_Levels_while_Backjumping4,feature_ Longest_Backjumping4,feature_ Running_Avg_Conflictlevel4,feature_ Running_Avg_LBD4,algo_clasp/2.1.3/h10-n1,algo_clasp/2.1.3/h8-n1,algo_clasp/2.1.3/h1-n1,algo_clasp/2.1.3/h3-n1,algo_clasp/2.1.3/h11-n1,algo_clasp/2.1.3/h7-n1,algo_clasp/2.1.3/h6-n1,algo_clasp/2.1.3/h2-n1,algo_clasp/2.1.3/h9-n1,algo_clasp/2.1.3/h5-n1,algo_clasp/2.1.3/h4-n1
FolioSuite/ASP-Comp-2007-Lparse/SLparse/CarSequencing/001.benchmark1_17classes.dlv.dat.lp.gz,0.2671,0.9354,0.1379,0.3987,0.0,0.3987,1.0,2099.0,1462.0,637.0,636.0,0.303,1273.0,2319.0,0.0,0.0,1595.0,944.0,548.0,103.0,0.0,0.5918,0.3436,0.0646,0.0,1712.0,219.0,103.0,1390.0,0.1279,0.0602,0.8119,0.0,0.0,636.0,0.0,0.0,1.0,326.0,0.0982,274.4688,11.75,32.0,0.0,1.0,0.0,819.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,54.0,1.6875,5.0,87.83,3.76,680.0,0.0941,255.8125,12.6719,64.0,0.0,1.0,0.0,1565.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,1.0,169.0,2.6406,11.0,163.72,8.11,1083.0,0.0896,232.6289,12.5979,97.0,0.0,1.0,0.0,2644.0,0.0,1.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,1.0,356.0,3.6701,98.0,225.65,12.22,1372.0,0.094,212.876,12.2171,129.0,0.0,1.0,0.0,3299.0,0.0,1.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,1.0,476.0,3.6899,98.0,195.0,12.33,NaN,392.917,NaN,NaN,NaN,NaN,469.553,NaN,NaN,NaN,NaN
FolioSuite/ASP-Comp-2007-Lparse/SLparse/CarSequencing/benchmark1_15classes.dlv.dat.lp.gz,0.2661,0.9356,0.1372,0.3992,0.0,0.3992,1.0,1747.0,1170.0,577.0,576.0,0.3297,1153.0,1945.0,0.0,0.0,1443.0,854.0,496.0,93.0,0.0,0.5918,0.3437,0.0644,0.0,1548.0,197.0,93.0,1258.0,0.1273,0.0601,0.8127,0.0,0.0,576.0,0.0,0.0,1.0,381.0,0.0866,329.6061,11.6667,33.0,0.0,1.0,0.0,787.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,53.0,1.6061,5.0,108.77,3.85,729.0,0.0892,309.9385,11.0769,65.0,0.0,1.0,0.0,1439.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,1.0,119.0,1.8308,10.0,201.46,7.2,1062.0,0.0923,293.5204,11.398,98.0,0.0,1.0,0.0,2042.0,0.0,1.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,1.0,195.0,1.9898,10.0,287.65,11.17,1332.0,0.0976,276.1769,11.2923,130.0,0.0,1.0,0.0,2715.0,0.0,1.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,1.0,249.0,1.9154,11.0,260.11,11.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120.004
FolioSuite/ASP-Comp-2007-Lparse/SLparse/Factoring/fact.grnd.sat.24.gz,0.0519,0.5826,0.0,0.2589,0.733,0.0525,1.0,2903.0,2705.0,198.0,8180.0,2.8178,5818.0,4258.0,0.0,0.0,5978.0,5978.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7346.0,324.0,159.0,6863.0,0.0441,0.0216,0.9342,5506.0,2658.0,16.0,0.6731,0.3249,0.002,39.0,0.8205,8.8125,3.2188,32.0,0.0,1.0,0.0,2090.0,0.0,1.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0312,0.0,0.9688,33.0,1.0312,2.0,2.82,1.03,91.0,0.7033,9.4531,5.9688,64.0,0.0,1.0,0.0,6018.0,0.0,1.0,0.0,0.0,1.0,0.0,63.0,0.0,0.0156,0.0,0.9844,75.0,1.1719,4.0,6.05,3.82,151.0,0.6358,11.2292,6.1458,96.0,0.0,1.0,0.0,7650.0,0.0,1.0,0.0,0.0,11.0,1.0,84.0,0.0,0.1146,0.0104,0.875,125.0,1.3021,7.0,10.78,5.9,222.0,0.5856,11.6385,6.1846,130.0,0.0,1.0,0.0,8691.0,0.0,1.0,0.0,0.0,16.0,1.0,113.0,0.0,0.1231,0.0077,0.8692,187.0,1.4385,10.0,12.46,7.06,0.0570299,0.239439,0.152887,0.188888,0.0788539,0.407765,0.21335,0.114194,0.110513,0.204068,0.149999
FolioSuite/ASP-Comp-2007-Lparse/SLparse/HamiltonianCycle/rand_100_800_1155012316_11.gph.gz,0.5386,0.9872,0.5258,0.2449,0.2037,0.0385,0.0,4290.0,3989.0,301.0,5878.0,1.3702,3690.0,5203.0,1.0,1688.0,7802.0,6002.0,200.0,1600.0,0.0,0.7693,0.0256,0.2051,0.0,8804.0,2501.0,0.0,6303.0,0.2841,0.0,0.7159,4778.0,800.0,300.0,0.8129,0.1361,0.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0240211,0.176439,0.0326531,2.37124,0.0366709,0.141343,0.0579731,0.056284,0.0955261,0.128959,0.909048
FolioSuite/ASP-Comp-2007-Lparse/SLparse/HamiltonianCycle/rand_150_1200_1154711577_4.gph.gz,0.5385,0.9872,0.5257,0.2449,0.2037,0.0385,0.0,6435.0,5984.0,451.0,8818.0,1.3703,5535.0,7803.0,1.0,2533.0,11702.0,9002.0,300.0,2400.0,0.0,0.7693,0.0256,0.2051,0.0,13204.0,3751.0,0.0,9453.0,0.2841,0.0,0.7159,7168.0,1200.0,450.0,0.8129,0.1361,0.051,179.0,0.1788,114.25,71.1562,32.0,0.0,1.0,0.0,7616.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,65.0,2.0312,8.0,36.56,22.77,388.0,0.1701,113.1667,55.0,66.0,0.0,1.0,0.0,10053.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,1.0,163.0,2.4697,10.0,74.69,36.3,589.0,0.1681,116.596,57.4545,99.0,0.0,1.0,0.0,13813.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,1.0,239.0,2.4141,27.0,115.43,56.88,776.0,0.1688,116.5878,57.2824,131.0,0.0,1.0,0.0,18297.0,0.0,1.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,1.0,307.0,2.3435,27.0,117.33,52.61,0.0433839,0.407018,0.0610371,4.42877,0.112207,0.111989,0.133282,0.045519,0.110707,0.165647,2.09819
FolioSuite/ASP-Comp-2007-Lparse/SLparse/HamiltonianCycle/rand_200_1800_1154991214_9.gph.gz,0.5403,0.9885,0.5288,0.2429,0.2053,0.0345,0.0,9574.0,8973.0,601.0,13146.0,1.3731,8174.0,11603.0,1.0,3772.0,17402.0,13402.0,400.0,3600.0,0.0,0.7701,0.023,0.2069,0.0,19604.0,5601.0,0.0,14003.0,0.2857,0.0,0.7143,10746.0,1800.0,600.0,0.8174,0.1369,0.0456,222.0,0.1532,148.6765,71.8529,34.0,0.0,1.0,0.0,9142.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,77.0,2.2647,7.0,50.55,24.43,466.0,0.1438,149.9403,79.1343,67.0,0.0,1.0,0.0,14935.0,0.0,1.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,1.0,165.0,2.4627,33.0,100.46,53.02,715.0,0.1385,152.9899,81.3131,99.0,0.0,1.0,0.0,21771.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,1.0,254.0,2.5657,33.0,151.46,80.5,992.0,0.1321,156.6718,80.1603,131.0,0.0,1.0,0.0,30936.0,0.0,1.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,1.0,360.0,2.7481,40.0,159.13,82.85,0.0708721,0.720589,0.271577,8.57524,0.234932,0.191544,0.152245,0.086713,0.304626,0.269312,156.589
FolioSuite/ASP-Comp-2007-Lparse/SLparse/HamiltonianPath/gryzzles.15.gz,0.1726,0.754,0.1389,0.1399,0.7212,0.5412,0.0,2283.0,918.0,1365.0,3076.0,1.3473,2595.0,1642.0,1.0,602.0,4276.0,4276.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2546.0,593.0,451.0,1502.0,0.2329,0.1771,0.5899,2941.0,81.0,54.0,0.9561,0.0263,0.0176,138.0,0.2391,16.0303,4.0,33.0,0.0,1.0,0.0,189.0,0.0,1.0,0.0,0.0,2.0,8.0,23.0,0.0,0.0606,0.2424,0.697,120.0,3.6364,14.0,5.29,1.32,292.0,0.2226,16.3077,3.9077,65.0,0.0,1.0,0.0,357.0,0.0,1.0,0.0,0.0,4.0,13.0,48.0,0.0,0.0615,0.2,0.7385,259.0,3.9846,14.0,10.6,2.54,410.0,0.2366,16.2371,3.9794,97.0,0.0,1.0,0.0,539.0,0.0,1.0,0.0,0.0,6.0,18.0,73.0,0.0,0.0619,0.1856,0.7526,363.0,3.7423,14.0,15.75,3.86,515.0,0.2524,18.1923,3.9769,130.0,0.0,1.0,0.0,725.0,0.0,1.0,0.0,0.0,7.0,26.0,97.0,0.0,0.0538,0.2,0.7462,453.0,3.4846,20.0,18.99,3.93,0.0530489,0.0899669,0.113401,0.321531,0.048664,0.096559,0.078762,0.173896,0.2697,0.140554,0.0464919
FolioSuite/ASP-Comp-2007-Lparse/SLparse/HamiltonianPath/gryzzles.30.gz,0.1798,0.7469,0.1433,0.1448,0.7119,0.5298,0.0,2072.0,849.0,1223.0,2806.0,1.3542,2352.0,1524.0,1.0,564.0,3860.0,3860.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2355.0,552.0,414.0,1389.0,0.2344,0.1758,0.5898,2684.0,78.0,44.0,0.9565,0.0278,0.0157,175.0,0.1829,26.2188,5.2812,32.0,0.0,1.0,0.0,246.0,0.0,1.0,0.0,0.0,1.0,5.0,26.0,0.0,0.0312,0.1562,0.8125,150.0,4.6875,26.0,8.39,1.69,339.0,0.1888,22.9688,4.7656,64.0,0.0,1.0,0.0,470.0,0.0,1.0,0.0,0.0,2.0,8.0,54.0,0.0,0.0312,0.125,0.8438,301.0,4.7031,26.0,14.7,3.05,415.0,0.2313,20.0833,5.0729,96.0,0.0,1.0,0.0,798.0,0.0,1.0,0.0,0.0,2.0,15.0,79.0,0.0,0.0208,0.1562,0.8229,363.0,3.7812,26.0,19.28,4.87,540.0,0.237,19.8438,5.1641,128.0,0.0,1.0,0.0,1073.0,0.0,1.0,0.0,0.0,2.0,18.0,108.0,0.0,0.0156,0.1406,0.8438,477.0,3.7266,26.0,18.05,5.16,0.0453889,0.0546741,0.0883931,0.070568,0.027546,0.02141,0.0766249,0.0356001,0.0967631,0.068375,0.025145
FolioSuite/ASP-Comp-2007-Lparse/SLparse/HamiltonianPath/gryzzles.41.gz,0.186,0.7401,0.1479,0.149,0.7031,0.5177,0.0,1951.0,814.0,1137.0,2646.0,1.3562,2217.0,1474.0,1.0,544.0,3624.0,3624.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2274.0,535.0,399.0,1340.0,0.2353,0.1755,0.5893,2529.0,85.0,32.0,0.9558,0.0321,0.0121,87.0,0.3678,15.6562,5.0938,32.0,0.0,1.0,0.0,287.0,0.0,1.0,0.0,0.0,1.0,3.0,28.0,0.0,0.0312,0.0938,0.875,77.0,2.4062,9.0,5.01,1.63,227.0,0.2819,13.9844,4.3438,64.0,0.0,1.0,0.0,474.0,0.0,1.0,0.0,0.0,9.0,8.0,47.0,0.0,0.1406,0.125,0.7344,202.0,3.1562,12.0,8.95,2.78,298.0,0.3221,12.2396,4.0833,96.0,0.0,1.0,0.0,640.0,0.0,1.0,0.0,0.0,13.0,14.0,69.0,0.0,0.1354,0.1458,0.7188,267.0,2.7812,12.0,11.75,3.92,359.0,0.3565,10.8984,4.0469,128.0,0.0,1.0,0.0,913.0,0.0,1.0,0.0,0.0,13.0,17.0,98.0,0.0,0.1016,0.1328,0.7656,319.0,2.4922,12.0,9.43,3.88,0.0295311,0.0781579,0.0518731,0.0609011,0.0364601,0.0283621,0.086293,0.074209,0.033488,0.054041,0.083991
FolioSuite/ASP-Comp-2007-Lparse/SLparse/HamiltonianPath/gryzzles.48.gz,0.1632,0.7645,0.1326,0.133,0.7344,0.5592,0.0,2342.0,911.0,1431.0,3130.0,1.3365,2660.0,1622.0,1.0,590.0,4412.0,4412.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2523.0,584.0,450.0,1489.0,0.2315,0.1784,0.5902,3009.0,45.0,76.0,0.9613,0.0144,0.0243,103.0,0.3107,14.0312,4.3125,32.0,0.0,1.0,0.0,232.0,0.0,1.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0625,0.9375,90.0,2.8125,12.0,4.49,1.38,247.0,0.2591,13.375,4.2812,64.0,0.0,1.0,0.0,450.0,0.0,1.0,0.0,0.0,1.0,6.0,57.0,0.0,0.0156,0.0938,0.8906,221.0,3.4531,15.0,8.56,2.74,376.0,0.2553,12.0729,4.0625,96.0,0.0,1.0,0.0,638.0,0.0,1.0,0.0,0.0,2.0,11.0,83.0,0.0,0.0208,0.1146,0.8646,344.0,3.5833,15.0,11.59,3.9,499.0,0.2605,12.2692,4.1769,130.0,0.0,1.0,0.0,896.0,0.0,1.0,0.0,0.0,3.0,11.0,116.0,0.0,0.0231,0.0846,0.8923,458.0,3.5231,17.0,11.79,4.16,0.0820671,0.0829061,0.047306,0.370279,0.084547,0.188913,0.102877,0.118892,0.0530641,0.213926,0.235938
FolioSuite/ASP-Comp-2007-Lparse/SLparse/HamiltonianPath/hampath.ngrnd.6.gz,0.0897,0.8571,0.0771,0.0778,0.8451,0.7266,0.0,4330.0,1111.0,3219.0,5358.0,1.2374,4777.0,1852.0,1.0,655.0,8446.0,8446.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2949.0,651.0,546.0,1752.0,0.2208,0.1851,0.5941,5251.0,26.0,81.0,0.98,0.0049,0.0151,64.0,0.5,27.5938,20.0,32.0,0.0,1.0,0.0,1853.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,38.0,1.1875,3.0,8.83,6.4,148.0,0.4324,32.4688,17.2344,64.0,0.0,1.0,0.0,2989.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,1.0,86.0,1.3438,4.0,20.78,11.03,247.0,0.3887,35.1042,17.1875,96.0,0.0,1.0,0.0,4052.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,1.0,158.0,1.6458,12.0,33.7,16.5,326.0,0.3926,38.1016,20.0156,128.0,0.0,1.0,0.0,6112.0,0.0,1.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,1.0,191.0,1.4922,12.0,41.03,20.3,0.10668,0.0522471,0.309495,0.192449,0.0727779,0.074484,0.0815091,0.033591,1.16966,0.129145,0.193878
FolioSuite/ASP-Comp-2007-Lparse/SLparse/Hashiwokakero/hashiwokakero-size11-puzzle5.gz,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.268966,0.357106,0.27087,0.278392,0.222446,0.352819,0.532857,0.520083,0.291773,0.51453,0.281151
FolioSuite/ASP-Comp-2007-Lparse/SLparse/KnightsTour/knights_13_13_t17.lp.gz,0.0016,0.9418,0.0009,0.4198,0.5782,0.5789,1.0,31133.0,4921.0,26212.0,37570.0,1.2068,34545.0,8867.0,0.0,0.0,49685.0,49651.0,17.0,17.0,0.0,0.9993,0.0003,0.0003,0.0,17097.0,2927.0,2906.0,11264.0,0.1712,0.17,0.6588,35151.0,70.0,2349.0,0.9356,0.0019,0.0625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.198486,0.411044,0.218868,0.767314,0.228309,0.515518,0.255028,0.272167,0.334268,0.443219,0.252919
FolioSuite/ASP-Comp-2007-Lparse/SLparse/KnightsTour/knights_15_15_t9.lp.gz,0.0022,0.9257,0.0015,0.5535,0.444,0.4447,1.0,13521.0,2953.0,10568.0,16530.0,1.2225,16237.0,6359.0,0.0,0.0,27365.0,27347.0,9.0,9.0,0.0,0.9993,0.0003,0.0003,0.0,11849.0,2075.0,2042.0,7732.0,0.1751,0.1723,0.6525,15143.0,38.0,1349.0,0.9161,0.0023,0.0816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08187,0.130251,0.100043,0.229092,0.0785891,0.146409,0.0979509,0.084069,0.127428,0.173082,0.105001
FolioSuite/ASP-Comp-2007-Lparse/SLparse/KnightsTour/knights_17_17_t9.lp.gz,0.0018,0.9266,0.0013,0.5593,0.4387,0.4392,1.0,17361.0,3785.0,13576.0,21490.0,1.2378,20845.0,8155.0,0.0,0.0,35577.0,35559.0,9.0,9.0,0.0,0.9995,0.0003,0.0003,0.0,15185.0,2655.0,2618.0,9912.0,0.1748,0.1724,0.6527,19719.0,38.0,1733.0,0.9176,0.0018,0.0806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.109662,0.268067,0.114337,0.359531,0.141722,0.200042,0.628864,0.122763,0.216719,0.273927,0.140783
FolioSuite/ASP-Comp-2007-Lparse/SLparse/KnightsTour/knights_18_18_t8.lp.gz,0.0018,0.9243,0.0013,0.5828,0.4151,0.4156,1.0,15895.0,3593.0,12302.0,19444.0,1.2233,19473.0,8162.0,0.0,0.0,34342.0,34326.0,8.0,8.0,0.0,0.9995,0.0002,0.0002,0.0,15058.0,2647.0,2607.0,9804.0,0.1758,0.1731,0.6511,17789.0,34.0,1621.0,0.9149,0.0017,0.0834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0996211,0.168019,0.113446,0.273619,0.0970589,0.182551,0.15026,0.091981,0.124973,0.189024,0.142733
