,CV
8596,6
8597,6
8598,9
8599,5
8600,1
8601,6
8602,6
8603,10
8604,3
8605,8
8606,1
8607,6
8608,10
8609,2
8610,3
8611,7
8612,5
8613,5
8614,3
8615,1
8616,1
8617,10
8618,1
8619,8
8620,2
8621,2
8622,2
8623,9
8624,3
8625,8
8626,3
8627,4
8628,6
8629,2
8630,1
8631,8
8632,10
8633,9
8634,10
8635,7
8636,10
8637,2
8638,7
8639,10
8640,10
8641,3
8642,4
8643,5
8644,5
8645,10
8646,2
8647,5
8648,4
8649,4
8650,10
8651,3
8652,6
8653,7
8654,6
8655,3
8656,10
8657,3
8658,5
8659,5
8660,4
8661,7
8662,4
8663,10
8664,2
8665,2
8666,8
8667,2
8668,5
8669,9
8670,2
8671,5
8672,10
8673,4
8674,5
8675,3
8676,7
8677,3
8678,10
8679,8
8680,6
8681,3
8682,10
8683,9
8684,7
8685,8
8686,4
8687,8
8688,2
8689,5
8690,4
8691,4
8692,9
8693,6
8694,1
8695,4
8696,6
8697,3
8698,6
8699,10
8700,7
8701,5
8702,3
8703,3
8704,4
8705,7
8706,1
8707,8
8708,5
8709,3
8710,8
8711,3
8712,2
8713,6
8714,3
8715,7
8716,10
8717,6
8718,6
8719,5
8720,7
8721,9
8722,9
8723,2
8724,3
8725,4
8726,8
8727,1
8728,3
8729,1
8730,1
8731,2
8732,9
8733,7
8734,7
8735,5
8736,7
8737,9
8738,4
8739,6
8740,3
8741,5
8742,9
8743,7
8744,8
8745,4
8746,1
8747,8
8748,5
8749,4
8750,3
8751,7
8752,8
8753,6
8754,4
8755,3
8756,2
8757,4
8758,6
8759,10
8760,8
8761,5
8762,6
8763,2
8764,5
8765,10
8766,7
8767,3
8768,2
8769,8
8770,9
8771,8
8772,2
8773,8
8774,3
8775,7
8776,6
8777,2
8778,7
8779,3
8780,5
8781,1
8782,8
8783,2
8784,9
8785,1
8786,9
8787,4
8788,3
8789,7
8790,4
8791,10
8792,10
8793,2
8794,3
8795,7
8796,6
8797,6
8798,5
8799,1
8800,10
8801,7
8802,9
8803,8
8804,7
8805,10
8806,8
8807,5
8808,1
8809,5
8810,8
8811,10
8812,9
8813,10
8814,5
8815,1
8816,3
8817,1
8818,10
8819,4
8820,4
8821,1
8822,5
8823,7
8824,10
8825,6
8826,1
8827,3
8828,3
8829,8
8830,1
8831,2
8832,2
8833,8
8834,5
8835,7
8836,6
8837,9
8838,9
8839,10
8840,2
8841,3
8842,1
8843,4
8844,9
8845,6
8846,1
8847,5
8848,1
8849,9
8850,5
8851,5
8852,6
8853,3
8854,4
8855,9
8856,10
8857,5
8858,6
8859,2
8860,8
8861,8
8862,7
8863,8
8864,7
8865,2
8866,3
8867,10
8868,10
8869,3
8870,1
8871,7
8872,6
8873,8
8874,7
8875,7
8876,2
8877,3
8878,2
8879,4
8880,6
8881,5
8882,10
8883,8
8884,4
8885,10
8886,3
8887,7
8888,10
8889,2
8890,5
8891,7
8892,7
8893,8
8894,10
8895,7
8896,5
8897,1
8898,4
8899,4
8900,4
8901,10
8902,9
8903,5
8904,5
8905,2
8906,8
8907,1
8908,4
8909,6
8910,9
8911,3
8912,5
8913,7
8914,5
8915,3
8916,6
8917,7
8918,7
8919,4
8920,3
8921,5
8922,8
8923,5
8924,6
8925,1
8926,4
8927,10
8928,3
8929,3
8930,5
8931,7
8932,7
8933,9
8934,4
8935,2
8936,5
8937,3
8938,9
8939,2
8940,9
8941,9
8942,3
8943,8
8944,1
8945,5
8946,10
8947,1
8948,6
8949,8
8950,6
8951,10
8952,3
8953,2
8954,2
8955,10
8956,7
8957,3
8958,4
8959,3
8960,8
8961,5
8962,10
8963,2
8964,8
8965,10
8966,1
8967,7
8968,9
8969,1
8970,10
8971,10
8972,8
8973,8
8974,3
8975,4
8976,9
8977,5
8978,7
8979,5
8980,9
8981,8
8982,10
8983,4
8984,4
8985,5
8986,6
8987,8
8988,10
8989,10
8990,6
8991,9
8992,3
8993,2
8994,7
8995,5
8996,9
8997,8
8998,6
8999,9
9000,2
9001,2
9002,8
9003,2
9004,4
9005,5
9006,8
9007,5
9008,6
9009,10
9010,3
9011,7
9012,2
9013,5
9014,5
9015,3
9016,2
9017,3
9018,6
9019,9
9020,1
9021,4
9022,1
9023,10
9024,1
9025,3
9026,4
9027,2
9028,10
9029,8
9030,3
9031,8
9032,4
9033,8
9034,4
9035,1
9036,5
9037,1
9038,7
9039,8
9040,7
9041,1
9042,4
9043,3
9044,4
9045,5
9046,9
9047,2
9048,5
9049,2
9050,5
9051,7
9052,1
9053,1
9054,9
9055,10
9056,3
9057,7
9058,8
9059,5
9060,9
9061,6
9062,2
9063,3
9064,7
9065,10
9066,10
9067,8
9068,7
9069,3
9070,6
9071,7
9072,5
9073,4
9074,1
9075,8
9076,9
9077,5
9078,10
9079,3
9080,4
9081,3
9082,3
9083,5
9084,8
9085,5
9086,8
9087,7
9088,8
9089,10
9090,2
9091,3
9092,6
9093,4
9094,4
9095,4
9096,1
9097,2
9098,8
9099,5
9100,10
9101,4
9102,1
9103,7
9104,5
9105,10
9106,3
9107,9
9108,7
9109,3
9110,4
9111,9
9112,10
9113,5
9114,9
9115,6
9116,10
9117,3
9118,3
9119,5
9120,7
9121,2
9122,2
9123,3
9124,9
9125,9
9126,10
9127,5
9128,4
9129,1
9130,5
9131,2
9132,4
9133,8
9134,2
9135,8
9136,1
9137,7
9138,6
9139,7
9140,9
9141,4
9142,7
9143,5
9144,7
9145,5
9146,2
9147,6
9148,3
9149,8
9150,8
9151,10
9152,2
9153,8
9154,2
9155,4
9156,6
9157,4
9158,4
9159,2
9160,8
9161,3
9162,8
9163,7
9164,8
9165,6
9166,7
9167,3
9168,10
9169,8
9170,3
9171,9
9172,4
9173,7
9174,3
9175,6
9176,5
9177,10
9178,7
9179,9
9180,8
9181,7
9182,6
9183,3
9184,10
9185,6
9186,2
9187,1
9188,5
9189,7
9190,9
9191,6
9192,5
9193,2
9194,8
9195,8
9196,5
9197,5
9198,1
9199,6
9200,8
9201,4
9202,6
9203,8
9204,4
9205,10
9206,6
9207,10
9208,4
9209,10
9210,3
9211,2
9212,3
9213,7
9214,6
9215,1
9216,5
9217,3
9218,6
9219,2
9220,9
9221,7
9222,2
9223,7
9224,6
9225,9
9226,5
9227,7
9228,4
9229,6
9230,5
9231,8
9232,6
9233,7
9234,9
9235,8
9236,4
9237,9
9238,6
9239,1
9240,3
9241,10
9242,3
9243,5
9244,3
9245,8
9246,10
9247,9
9248,6
9249,5
9250,1
9251,10
9252,5
9253,8
9254,3
9255,5
9256,5
9257,6
9258,8
9259,10
9260,1
9261,7
9262,1
9263,1
9264,10
9265,5
9266,9
9267,8
9268,9
9269,10
9270,3
9271,2
9272,2
9273,2
9274,5
9275,1
9276,2
9277,5
9278,1
9279,2
9280,6
9281,5
9282,1
9283,4
9284,7
9285,1
9286,2
9287,6
9288,7
9289,3
9290,1
9291,1
9292,7
9293,8
9294,10
9295,8
9296,10
9297,9
9298,10
9299,3
9300,4
9301,2
9302,9
9303,10
9304,5
9305,3
9306,10
9307,1
9308,7
9309,3
9310,8
9311,6
9312,8
9313,1
9314,5
9315,10
9316,6
9317,5
9318,8
9319,2
9320,6
9321,2
9322,3
9323,2
9324,9
9325,6
9326,9
9327,9
9328,4
9329,1
9330,6
9331,6
9332,4
9333,6
9334,7
9335,4
9336,4
9337,7
9338,3
9339,9
9340,6
9341,8
9342,9
9343,3
9344,3
9345,4
9346,3
9347,2
9348,4
9349,8
9350,1
9351,3
9352,5
9353,9
9354,3
9355,2
9356,3
9357,5
9358,5
9359,4
9360,9
9361,8
9362,8
9363,10
9364,3
9365,2
9366,10
9367,5
9368,6
9369,6
9370,6
9371,6
9372,7
9373,6
9374,2
9375,7
9376,8
9377,4
9378,10
9379,5
9380,6
9381,10
9382,6
9383,10
9384,3
9385,9
9386,9
9387,3
9388,10
9389,3
9390,6
9391,7
9392,4
9393,2
9394,9
9395,10
9396,9
9397,7
9398,8
9399,9
9400,6
9401,9
9402,2
9403,5
9404,6
9405,5
9406,8
9407,10
9408,2
9409,10
9410,7
9411,3
9412,1
9413,10
9414,4
9415,10
9416,2
9417,9
9418,6
9419,1
9420,8
9421,4
9422,3
9423,1
9424,9
9425,7
9426,2
9427,5
9428,7
9429,5
9430,3
9431,10
9432,6
9433,10
9434,8
9435,3
9436,4
9437,5
9438,1
9439,6
9440,2
9441,10
9442,5
9443,6
9444,4
9445,3
9446,9
9447,1
9448,10
9449,8
9450,9
9451,5
9452,3
9453,8
9454,7
9455,6
9456,1
9457,9
9458,1
9459,10
9460,3
9461,5
9462,6
9463,5
9464,10
9465,2
9466,5
9467,9
9468,8
9469,9
9470,9
9471,7
9472,6
9473,10
9474,7
9475,5
9476,4
9477,6
9478,8
9479,1
9480,8
9481,8
9482,7
9483,3
9484,10
9485,7
9486,1
9487,4
9488,10
9489,10
9490,1
9491,7
9492,3
9493,6
9494,3
9495,5
9496,3
9497,2
9498,1
9499,8
9500,3
9501,10
9502,4
9503,4
9504,9
9505,7
9506,6
9507,5
9508,1
9509,9
9510,3
9511,9
9512,6
9513,1
9514,4
9515,4
9516,8
9517,8
9518,1
9519,8
9520,6
9521,1
9522,5
9523,8
9524,8
9525,1
9526,10
9527,9
9528,10
9529,2
9530,9
9531,10
9532,7
9533,7
9534,2
9535,10
9536,3
9537,7
9538,10
9539,7
9540,6
9541,7
9542,9
9543,7
9544,2
9545,6
9546,8
9547,5
9548,5
9549,9
9550,8
9551,2
9552,7
9553,4
9554,3
9555,7
9556,7
9557,4
9558,10
9559,10
9560,7
9561,10
9562,3
9563,10
9564,7
9565,6
9566,3
9567,4
9568,10
9569,9
9570,7
9571,9
9572,9
9573,9
9574,9
9575,10
9576,4
9577,6
9578,4
9579,1
9580,9
9581,3
9582,1
9583,5
9584,3
9585,7
9586,4
9587,2
9588,5
9589,1
9590,5
9591,1
9592,9
9593,3
9594,9
9595,2
9596,1
9597,9
9598,6
9599,6
9600,7
9601,4
9602,10
9603,9
9604,9
9605,8
9606,7
9607,2
9608,9
9609,5
9610,8
9611,6
9612,4
9613,8
9614,9
9615,6
9616,9
9617,4
9618,6
9619,10
9620,2
9621,3
9622,6
9623,4
9624,4
9625,1
9626,1
9627,10
9628,6
9629,5
9630,9
9631,6
9632,2
9633,3
9634,7
9635,8
9636,10
9637,7
9638,9
9639,3
9640,1
9641,8
9642,8
9643,4
9644,3
9645,9
9646,7
9647,10
9648,3
9649,3
9650,6
9651,8
9652,5
9653,10
9654,9
9655,9
9656,1
9657,4
9658,3
9659,5
9660,6
9661,3
9662,4
9663,10
9664,6
9665,3
9666,10
9667,9
9668,10
9669,10
9670,5
9671,10
9672,2
9673,9
9674,5
9675,6
9676,4
9677,1
9678,4
9679,5
9680,7
9681,8
9682,2
9683,6
9684,2
9685,4
9686,7
9687,4
9688,3
9689,10
9690,3
9691,1
9692,4
9693,2
9694,8
9695,2
9696,2
9697,1
9698,3
9699,4
9700,7
9701,8
9702,3
9703,7
9704,2
9705,3
9706,7
9707,4
9708,3
9709,8
9710,4
9711,1
9712,7
9713,7
9714,6
9715,1
9716,1
9717,2
9718,1
9719,9
